avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,TARGET_deathRate
66.0,21,475.6,50924,11185,11.1,0.0,"(48021.6, 51046.4]",40.8,40.3,41.4,"Louisa County, Iowa",2.58,56.4,20.2,31.6,42.0,6.2,37.3,9.7,63.1,4.8,75.0,57.6,50.4,32.7,15.6,92.25445834,0.913849703,2.537485582,3.37148434,56.80816516,7.112970711,148.0
76.0,27,398.5,35049,13170,25.0,0.0,"(34218.1, 37413.8]",44.9,43.8,47.1,"Choctaw County, Alabama",2.37,48.3,17.4,43.1,,2.8,36.8,7.4,40.4,13.6,56.0,39.9,34.3,44.8,24.2,55.89399029,43.30720418,0.0,0.014930944,45.20179372,4.317548747,137.6
47.0,22,379.0,26732,11514,41.4,0.0,"[22640, 34218.1]",34.6,32.9,36.5,"Madison Parish, Louisiana",2.55,34.6,32.4,40.2,,0.4,39.6,7.8,42.7,16.9,36.8,,23.5,39.8,24.0,36.18293607,61.97254274,0.07580224,0.6990651059999999,34.2364532,4.4633368760000005,181.9
522.0,207,484.3,62198,102382,10.6,419.9957024,"(61494.5, 125635]",40.1,39.5,40.5,"Cecil County, Maryland",0.0273,52.5,17.2,34.7,,8.4,37.8,13.9,60.7,7.5,72.9,60.0,54.7,30.4,17.5,88.88289525,6.758532757999999,1.287759906,0.932718713,54.36451753,4.297102051,195.5
1962.667684,43,453.5494221,48609,37118,18.8,377.1754944,"(48021.6, 51046.4]",30.4,29.3,31.4,"Finney County, Kansas",2.9,52.6,26.7,33.9,35.6,3.8,23.1,12.4,70.1,4.6,64.5,53.3,48.6,28.8,17.7,75.70624512,2.326771335,4.044919613,14.13028842,52.00793651,8.186469585,150.1
1882.0,700,490.7,45944,369019,19.7,341.44583339999997,"(45201, 48021.6]",37.7,36.2,39.2,"Forsyth County, North Carolina",2.46,46.6,16.7,32.4,,11.9,25.6,20.9,57.1,9.5,65.3,52.7,45.3,31.6,18.5,67.04028931,25.98760244,2.056767786,2.918293317,44.9000398,4.481749235,179.9
182.0,87,443.1,36205,33960,21.5,0.0,"(34218.1, 37413.8]",36.9,35.1,39.4,"Weakley County, Tennessee",2.32,49.0,3.9,21.6,,5.1,39.8,13.6,50.5,11.2,69.2,51.7,44.1,35.0,17.8,88.39750109,9.103588552,0.145285486,0.6363504289999999,49.54671736,5.0057405280000005,205.4
1962.667684,31,453.5494221,50905,14219,9.3,0.0,"(48021.6, 51046.4]",39.1,36.6,40.3,"Pennington County, Minnesota",2.34,49.7,13.4,27.5,52.8,6.3,36.0,11.8,68.5,3.0,75.5,58.4,52.1,33.9,17.6,93.75620128,1.6583982990000001,0.8362863220000001,0.290574061,45.21959459,5.893845653,174.2
430.0,269,460.5,66671,103465,13.1,19.33020828,"(61494.5, 125635]",37.0,35.4,37.8,"Madison County, Mississippi",2.65,52.3,15.4,22.5,,10.9,16.0,26.7,62.9,5.4,75.2,62.5,51.2,26.6,13.5,56.73240055,38.23775973,2.318317,1.872218119,51.2302261,4.789430223,292.5
297.0,113,514.4,49040,35567,12.6,2755.3631179999998,"(48021.6, 51046.4]",49.9,48.9,51.0,"Oneida County, Wisconsin",2.33,56.8,11.0,45.1,,5.8,34.3,15.5,54.7,6.3,71.8,,41.6,41.2,17.5,96.32289008,0.737665835,0.628278125,0.266457241,55.73650625,4.6414157089999994,185.3
913.0,346,501.4,54959,172126,12.2,360.2012479,"(54545.6, 61494.5]",37.6,36.6,38.6,"Scott County, Iowa",2.46,50.7,12.4,30.6,47.1,10.0,28.3,20.4,62.3,5.4,75.2,60.1,54.9,29.9,14.8,86.18892432,7.714978176,2.28949257,0.9876819179999999,48.58438317,5.083188478,185.1
386.0,164,482.9,38268,66623,21.1,15.00983144,"(37413.8, 40362.7]",40.9,39.6,42.1,"Laurens County, South Carolina",2.54,46.5,23.0,30.6,,3.1,35.4,9.6,51.4,10.7,58.9,,40.1,38.6,22.0,70.33394086,25.37468557,0.287698263,1.989787465,46.5063593,3.899127061,202.6
22.0,7,389.1,32570,5562,40.5,0.0,"[22640, 34218.1]",35.5,38.6,30.1,"Crowley County, Colorado",3.78,30.9,17.3,31.6,45.4,5.7,39.1,7.8,32.7,27.0,44.7,33.8,27.2,52.9,37.2,84.03891191,5.260313457,0.378310214,5.854800937,47.21984602,10.31111111,110.7
98.0,43,527.3,33141,14717,25.0,0.0,"[22640, 34218.1]",40.5,38.3,42.6,"Calhoun County, Mississippi",2.46,47.8,23.9,28.8,,5.5,34.2,6.3,48.1,10.1,50.6,34.1,29.1,46.0,25.8,68.31428765,26.98627358,0.040570694,2.542430185,45.06923337,5.766908213,228.6
242.0,108,405.2,48014,47887,16.6,0.0,"(45201, 48021.6]",41.9,40.9,43.2,"Osage County, Oklahoma",2.55,54.2,21.3,40.0,,2.8,41.9,11.2,50.4,7.1,62.9,47.0,41.6,36.3,18.7,65.82386482,11.39551338,0.24763807399999999,0.7221042990000001,54.0255049,4.078719282,173.6
1962.667684,91,453.5494221,52298,37075,9.6,80.91706001,"(51046.4, 54545.6]",44.1,42.4,45.9,"Douglas County, Minnesota",2.32,59.8,11.5,25.3,,9.1,29.9,17.8,63.8,4.5,77.9,56.8,46.3,35.2,14.1,97.72255598,0.576187875,0.243036592,0.174767886,56.35323607,6.190278355,160.9
77.0,26,426.1,58225,15559,12.3,64.27148274,"(54545.6, 61494.5]",39.0,38.2,39.8,"Carbon County, Wyoming",2.44,53.2,17.6,41.6,,6.6,35.6,13.6,63.5,4.3,71.2,57.0,51.5,27.1,13.0,91.59412923,1.410508927,0.21602389,1.855263994,51.06417813,5.625,151.5
568.0,185,496.6,81940,103227,6.1,106.5612679,"(61494.5, 125635]",41.9,40.4,43.2,"Hanover County, Virginia",2.65,58.9,13.4,30.3,46.4,9.9,27.6,23.6,65.1,4.4,84.7,,60.7,22.1,8.6,86.44069469,9.299388197999999,1.474245115,0.69765147,61.85836692,4.125165648,163.7
37.0,15,374.1,37527,7533,20.9,0.0,"(37413.8, 40362.7]",36.1,34.5,37.8,"Swisher County, Texas",2.73,54.8,20.3,52.8,,0.0,35.0,11.2,46.8,6.4,55.8,42.5,36.4,40.0,25.3,83.76766498,6.365875794,0.350058343,2.787501621,57.40169622,7.342657343,133.2
168.0,71,355.1,32248,57706,26.5,0.0,"[22640, 34218.1]",29.9,27.8,31.1,"Maverick County, Texas",3.48,52.0,25.7,32.6,40.0,1.8,22.4,7.7,,13.1,36.4,,28.0,34.8,24.6,93.10674118,0.129093867,0.49338615,4.41748603,57.09918902,8.605012197999999,150.2
176.0,79,466.2,37501,27777,19.6,288.0080642,"(37413.8, 40362.7]",43.5,42.5,44.6,"Union County, South Carolina",2.37,45.4,20.7,30.0,,5.7,37.8,7.6,48.8,12.3,58.3,41.6,38.1,43.3,24.2,66.45688889,31.30666667,0.0,0.135111111,42.01097206,5.461302311,207.1
211.0,91,446.9,53026,38352,11.7,0.0,"(51046.4, 54545.6]",39.7,37.9,41.1,"Defiance County, Ohio",2.49,53.5,13.2,38.1,,8.6,44.2,11.1,59.1,8.4,73.3,55.0,50.9,32.7,14.7,92.00393079999999,1.869714759,0.33877266,3.3230753319999997,52.12383009,6.066465257000001,188.6
261.0,100,488.0,44674,36317,14.4,55.07062808,"(42724.4, 45201]",46.1,44.8,47.3,"Bennington County, Vermont",2.25,51.3,10.7,38.8,,5.5,30.7,21.5,59.3,5.7,61.9,42.5,36.5,50.6,28.0,96.35136243,0.491951133,0.48648500899999997,0.327967422,49.07904835,3.885024281,176.1
143.0,61,509.6,37443,24363,20.2,0.0,"(37413.8, 40362.7]",40.7,39.5,42.1,"Hickman County, Tennessee",2.6,49.1,21.4,50.1,,1.3,43.3,6.6,48.0,8.6,53.7,,35.3,41.1,25.7,92.14676934,4.826421777,0.032944859,0.938928468,52.0583875,6.558627264,213.5
734.0,247,418.3,64916,164637,13.1,103.2574695,"(61494.5, 125635]",40.0,38.7,40.9,"Maui County, Hawaii",2.96,50.2,12.0,45.5,,6.9,31.2,17.6,63.5,6.9,72.3,58.5,52.5,31.0,18.4,34.89180234,0.6191604039999999,27.45876926,0.870927435,50.79961843,6.34729556,139.9
1962.667684,17,453.5494221,48179,5903,10.5,0.0,"(48021.6, 51046.4]",46.3,44.5,48.2,"Grant County, Minnesota",2.32,60.1,15.7,29.4,44.0,10.9,33.4,14.6,61.1,3.6,73.5,52.3,38.6,41.2,18.7,97.53397081,0.0,0.301962758,0.36906559299999997,55.41501976,8.227848101000001,159.9
39.0,17,432.9,51423,6154,9.1,0.0,"(51046.4, 54545.6]",44.5,42.7,46.5,"Osceola County, Iowa",2.28,61.6,27.1,40.1,,6.3,37.6,13.6,66.1,3.3,74.2,54.4,43.9,34.1,14.6,95.52407020000001,0.40251167299999996,0.25760747100000003,2.656577041,56.51685393,6.165540541,162.0
554.0,228,457.8,43972,103451,16.4,115.99694540000002,"(42724.4, 45201]",430.8,32.3,39.2,"Craven County, North Carolina",2.51,52.8,12.3,39.3,44.4,4.0,27.9,14.6,48.9,11.4,66.6,44.4,28.6,36.2,16.0,70.52848253,21.75586405,2.466251795,2.040210627,51.82028856,6.903026781,181.1
186.0,71,464.7,36488,27020,20.9,0.0,"(34218.1, 37413.8]",46.6,44.9,48.7,"Ashe County, North Carolina",2.27,59.2,24.4,29.2,,2.7,31.5,12.7,52.0,8.5,59.4,,29.2,42.4,19.6,94.18381648,0.6859924759999999,0.30980305399999997,3.197610091,55.70167996,4.603914259,169.3
75.0,32,407.5,42839,22255,14.6,0.0,"(42724.4, 45201]",31.1,30.2,31.6,"Moore County, Texas",3.21,59.0,31.0,29.7,,1.4,26.1,9.5,67.4,4.1,59.4,50.7,46.5,26.8,18.1,79.58798977,2.948700687,8.482563619,5.637089897,63.00594806,10.43646945,179.8
309.0,120,396.2,43484,97653,24.8,256.00852000000003,"(42724.4, 45201]",27.5,26.2,29.6,"Montgomery County, Virginia",2.48,39.1,2.7,11.3,72.3,13.7,21.8,23.2,55.0,5.6,82.4,70.1,58.2,19.9,8.7,86.72084754,4.348637358,6.119191019,0.910155805,43.44441603,3.135414054,153.3
153.0,72,353.8,46200,41382,20.2,0.0,"(45201, 48021.6]",34.6,32.9,36.0,"Jim Wells County, Texas",2.97,50.7,35.5,35.3,,4.7,34.1,7.3,53.8,6.6,53.0,38.6,35.6,33.0,20.1,93.87617279,0.578857239,0.361785775,3.863872073,51.71017427,8.130335207,164.6
406.0,163,484.4,47242,61281,12.9,522.1846902,"(45201, 48021.6]",44.1,43.1,45.0,"Bradford County, Pennsylvania",2.52,54.1,21.7,41.2,,8.7,48.0,11.7,53.4,5.6,69.0,50.6,45.1,37.7,17.4,97.31792762,0.538342868,0.6235135310000001,0.266760944,53.48140241,5.284901395,183.8
74.0,27,355.1,43953,14326,16.3,0.0,"(42724.4, 45201]",50.2,50.6,49.0,"Noble County, Ohio",2.45,51.6,30.3,34.0,,0.0,52.1,5.7,,7.0,64.3,,42.7,42.1,21.0,92.60408051,5.714088779,0.0,0.46870692,59.02578797,6.422798809,122.5
2294.0,871,484.4,47199,451324,17.7,276.9628914,"(45201, 48021.6]",37.3,35.9,38.7,"Knox County, Tennessee",2.39,49.0,9.5,27.4,,12.1,26.5,21.0,59.9,6.5,71.1,58.0,51.0,29.4,16.4,85.65156139,9.069468075,2.013061834,0.913698273,46.71082117,4.759828048,181.6
875.0,327,479.9,46892,203976,18.0,14.70761266,"(45201, 48021.6]",31.9,30.4,33.2,"Tuscaloosa County, Alabama",2.75,42.1,8.7,23.6,,8.3,30.5,17.6,53.9,7.6,71.8,58.3,50.2,29.4,16.0,66.14851989,30.58346387,1.47312654,0.629059454,46.86523551,5.461320085,179.0
35.0,15,431.8,55770,6770,11.5,0.0,"(54545.6, 61494.5]",36.8,36.1,37.5,"Caribou County, Idaho",0.0257,66.1,9.8,30.9,,3.7,35.5,14.6,62.2,1.5,78.4,60.1,51.8,28.3,11.6,98.38425382,0.102820212,0.161574618,1.086956522,64.00613968,5.12455516,184.5
847.0,314,559.1,55409,94727,13.0,179.4630887,"(54545.6, 61494.5]",48.3,46.7,49.9,"Cape May County, New Jersey",2.3,53.4,14.3,33.2,41.9,10.7,34.1,19.5,53.0,10.0,72.1,50.9,44.8,38.2,16.8,90.84703304,4.732529617,1.151296905,1.61160691,51.14075027,5.43325019,193.1
544.0,201,488.1,55320,97125,11.5,20.59202059,"(54545.6, 61494.5]",38.8,37.1,40.6,"Dubuque County, Iowa",2.41,53.2,7.0,23.2,59.1,10.7,35.4,18.8,65.7,4.3,80.3,60.0,52.6,29.3,12.4,93.62083707,1.94148437,1.327341355,0.218964403,52.52962445,5.831840933,167.8
178.0,63,471.7,40667,22267,15.1,0.0,"(40362.7, 42724.4]",53.3,51.2,54.5,"Union County, Georgia",2.54,57.9,27.8,34.0,,0.7,33.4,12.2,39.5,13.0,59.5,37.7,29.2,47.0,23.2,96.16110472,0.464902186,0.7548906790000001,1.035673188,57.97535001,2.147577093,159.3
569.0,242,482.0,41260,107896,20.2,185.3636835,"(40362.7, 42724.4]",36.0,34.7,37.9,"Vigo County, Indiana",2.45,42.6,11.8,26.8,,6.9,33.6,13.8,53.6,8.9,63.7,49.6,44.6,34.3,19.6,87.51616359,6.092289504,1.8943732219999998,0.850666864,43.98362892,4.964180034,201.2
25.0,13,401.5,45771,3689,11.7,0.0,"(45201, 48021.6]",45.7,45.4,46.2,"Kimball County, Nebraska",2.33,59.4,25.3,41.8,,2.1,34.0,11.6,56.9,5.1,59.9,,32.2,40.0,22.2,96.34408602,0.295698925,0.564516129,0.725806452,52.66836086,9.93485342,203.8
86.0,37,497.9,37597,12308,20.0,0.0,"(37413.8, 40362.7]",42.8,41.8,43.9,"Linn County, Missouri",2.53,53.3,20.2,39.6,,10.1,49.5,10.0,52.4,4.5,66.8,49.9,42.3,35.0,15.5,95.97613096,0.556406741,0.24997984,0.709620192,52.85832643,5.692675158999999,197.9
12.0,4,366.9,42366,2692,14.1,0.0,"(40362.7, 42724.4]",40.3,40.2,40.3,"Wayne County, Utah",2.74,67.3,24.4,8.0,,0.0,25.3,17.1,61.2,2.1,68.2,44.6,39.2,24.7,9.7,96.36296841,0.661278472,0.698016165,0.918442322,66.35802469,11.13360324,129.3
142.0,60,453.7,38387,24758,19.7,0.0,"(37413.8, 40362.7]",41.8,41.2,42.5,"Upshur County, West Virginia",2.57,51.5,9.1,39.1,,6.1,48.4,9.3,48.2,8.0,59.7,45.0,41.3,40.2,23.3,97.41449511,1.099348534,0.23615635199999999,0.052931596,53.55768173,5.300938708,189.5
76.0,42,403.3,40796,13557,16.3,0.0,"(40362.7, 42724.4]",43.5,42.1,44.7,"Callahan County, Texas",2.55,52.2,18.1,48.8,,3.8,38.7,10.8,47.5,5.4,56.1,31.6,24.5,33.4,16.9,94.28022465,1.699674845,0.679869938,1.160212829,50.46463114,6.774774775,215.5
54.0,23,522.1,43654,7289,16.9,0.0,"(42724.4, 45201]",42.7,39.6,44.4,"Refugio County, Texas",2.59,51.1,23.4,28.6,,2.9,35.9,6.0,53.0,6.7,58.5,40.9,36.4,38.7,19.9,83.70207503,6.142641198,0.08245156,5.345609454,47.98401744,8.271186441000001,217.1
82.0,29,489.6,45773,12762,15.9,0.0,"(45201, 48021.6]",43.2,41.2,46.3,"Johnson County, Illinois",2.48,50.2,24.3,28.5,,4.8,31.4,11.4,39.2,10.3,66.7,47.4,40.1,41.9,20.4,88.79881518,8.862732871,0.226050355,0.10133291800000001,54.75380077,4.476930105,175.2
9.0,4,374.8,44990,1310,16.1,0.0,"(42724.4, 45201]",52.0,51.9,52.2,"Sheridan County, North Dakota",2.05,63.2,40.7,33.3,,13.0,36.8,12.0,54.7,2.0,67.9,42.7,26.0,45.6,23.3,98.27973074,0.0,0.0,0.224382947,55.74272588,4.95049505,124.8
85.0,32,404.0,61762,19162,9.6,0.0,"(61494.5, 125635]",481.2,39.4,41.4,"Greene County, Virginia",2.64,59.8,7.1,52.3,,2.6,34.9,15.7,60.0,7.4,69.7,,50.3,26.1,13.8,88.44650966,6.58464463,1.24089133,1.0191150070000001,58.64154127,3.450671607,156.5
1962.667684,6,453.5494221,53447,2157,11.5,0.0,"(51046.4, 54545.6]",35.7,34.5,40.5,"Wichita County, Kansas",2.79,60.6,36.9,20.6,,16.3,29.6,12.5,67.4,3.1,71.7,46.4,32.8,33.2,12.9,94.32849365,0.0,0.31760435600000003,2.9038112519999997,57.49039693,7.061503417000001,177.6
428.0,152,505.4,52313,61023,15.6,180.259902,"(51046.4, 54545.6]",45.4,43.5,48.0,"Mason County, Washington",2.58,50.4,29.9,35.1,,4.5,30.4,11.9,44.1,12.9,60.0,38.8,32.6,43.2,20.2,84.88263065,1.653205244,1.53805662,3.31463539,51.22035959,4.964476021,176.0
144.0,62,471.1,34830,24922,21.1,0.0,"(34218.1, 37413.8]",40.3,38.2,42.4,"Chattooga County, Georgia",0.0249,46.9,34.7,34.3,,4.4,39.7,5.7,44.2,10.0,49.3,37.2,34.6,43.6,26.5,86.31195278,10.72857652,0.511073254,0.895368646,46.77488253,4.430147058999999,203.9
891.0,332,483.9,52711,169546,12.1,176.9431305,"(51046.4, 54545.6]",37.7,37.1,38.5,"Winnebago County, Wisconsin",2.33,48.7,7.4,28.2,57.3,7.1,34.0,18.8,62.7,4.7,76.3,62.2,57.4,29.3,15.1,92.54455516,2.041371802,2.425978083,0.766845755,47.64356895,4.928895838,172.9
1962.667684,17,453.5494221,39732,6244,16.9,0.0,"(37413.8, 40362.7]",48.0,48.0,48.0,"Greenwood County, Kansas",2.23,55.3,8.6,39.1,45.7,6.6,40.1,11.3,56.2,3.5,69.4,,40.5,38.0,15.8,95.36993587,0.156421086,0.046926326,0.8603159709999999,49.75212465,5.457746479,155.4
777.0,291,475.2,49061,150346,12.9,525.454618,"(48021.6, 51046.4]",39.4,37.6,41.3,"Kootenai County, Idaho",2.54,55.3,16.0,36.8,,4.8,28.4,15.7,57.0,7.9,67.8,51.8,41.5,31.6,14.9,94.37488797,0.364711885,0.878342043,0.375053431,54.14650573,7.001795332,173.4
34.0,16,451.6,34684,4858,18.6,0.0,"(34218.1, 37413.8]",46.4,44.3,48.6,"Putnam County, Missouri",2.2,55.7,3.6,41.3,,4.4,41.7,12.0,53.2,2.8,63.6,45.1,37.3,38.7,17.0,97.85495403,0.40858018399999996,0.7763023490000001,0.040858017999999996,49.63570128,14.97890295,205.0
76.0,33,434.4,36339,12201,20.7,0.0,"(34218.1, 37413.8]",44.6,41.9,45.9,"Charlotte County, Virginia",2.57,44.5,5.4,55.8,,3.3,37.6,9.2,52.7,4.9,56.2,43.1,36.2,39.2,22.7,67.00235523,31.47892471,0.146186957,0.268009421,46.15710354,2.903225806,182.2
1962.667684,3120,453.5494221,51241,2114801,15.6,405.2390745,"(51046.4, 54545.6]",36.4,35.9,37.0,"Clark County, Nevada",2.78,44.6,20.2,35.5,,4.9,28.8,15.1,57.7,10.8,62.9,51.7,45.4,27.3,16.0,63.75048389,10.83685568,9.169756707000001,10.14589511,43.81306543,5.125073246,167.7
95.0,40,435.4,34987,16393,21.7,0.0,"(34218.1, 37413.8]",43.0,41.8,43.8,"Dallas County, Missouri",2.62,56.9,23.6,42.6,27.8,6.0,41.9,9.8,45.5,13.2,50.8,37.5,32.1,39.6,23.1,95.53248008,0.07848345799999999,0.07848345799999999,0.688239556,57.53358925,9.043326548,179.1
50.0,15,416.9,69115,9303,8.5,0.0,"(61494.5, 125635]",48.0,47.0,48.1,"Clear Creek County, Colorado",2.13,57.4,7.0,53.2,,0.0,22.0,25.9,65.6,5.4,76.8,63.2,47.7,26.8,11.8,94.01269702,1.3134851140000001,0.6348511379999999,1.105516637,51.78444812,3.600654664,139.4
328.0,113,529.1,45331,59875,18.3,0.0,"(45201, 48021.6]",36.7,35.6,37.7,"Vermilion Parish, Louisiana",2.69,48.5,25.0,42.1,,5.6,41.0,9.6,,8.5,60.1,46.4,40.6,36.7,21.8,81.09964473,14.13973947,2.087633226,0.306208763,48.38043678,5.605176172999999,180.3
10.0,4,341.9,59408,1956,7.1,0.0,"(54545.6, 61494.5]",50.2,51.5,48.8,"Steele County, North Dakota",2.09,62.2,12.3,40.0,,3.8,30.9,16.3,62.6,4.0,84.8,60.8,38.8,29.8,7.9,99.646286,0.0,0.0,0.353713997,54.11392405,7.098765432,117.6
184.0,88,438.7,37554,35916,21.5,27.84274418,"(37413.8, 40362.7]",39.6,38.8,40.4,"Marshall County, Mississippi",2.63,43.9,14.4,33.7,,8.2,37.7,9.6,48.4,8.4,51.0,40.2,32.1,40.3,26.0,49.20159406,47.59928542,0.08794833,2.077779305,43.94933618,3.7384301,213.6
107.0,45,504.9,44388,15692,13.9,0.0,"(42724.4, 45201]",42.9,41.9,44.5,"Vermillion County, Indiana",2.39,49.3,18.2,33.9,,4.9,43.9,9.7,52.4,6.5,68.8,50.4,46.1,36.6,17.1,98.06431274,0.327868852,0.296343001,0.25220681,47.27745488,1.879036994,209.6
11495.0,4052,408.0,42754,2693117,20.4,164.8647274,"(42724.4, 45201]",39.0,37.5,40.5,"Miami-Dade County, Florida",3.08,40.7,15.4,29.1,46.9,8.6,28.5,17.1,56.0,10.0,46.4,41.2,32.5,32.0,21.8,75.75059434,18.6422952,1.58659847,2.425501375,43.27147205,4.3722279980000005,137.3
144.0,64,386.3,49830,25110,10.9,0.0,"(48021.6, 51046.4]",47.6,45.9,48.9,"Fayette County, Texas",2.55,55.7,16.5,48.2,,3.0,36.9,11.5,,1.8,66.5,49.8,43.9,32.8,14.9,90.03581633,7.231679343,0.112680591,1.93166727,56.87382298,5.062486761000001,158.1
150.0,50,472.1,51749,28494,14.5,0.0,"(51046.4, 54545.6]",39.4,37.8,40.7,"Jones County, Georgia",2.76,52.5,18.9,40.7,,1.8,37.3,12.2,54.1,9.5,65.1,52.6,47.7,31.8,18.6,72.58333913,25.70812165,0.741178927,0.11483053800000001,56.32384273,3.929500144,162.1
155.0,59,437.0,61792,37862,10.5,0.0,"(61494.5, 125635]",37.1,36.0,38.3,"Prince George County, Virginia",3.03,49.7,12.5,36.2,,5.0,33.4,14.0,47.4,10.6,80.5,62.4,44.9,25.2,9.0,59.75922953,32.070626000000004,2.09470305,2.070626003,61.87173482,4.855936413,172.1
124.0,50,553.0,40568,16448,20.0,0.0,"(40362.7, 42724.4]",43.3,42.2,44.7,"Lewis County, West Virginia",2.48,50.6,15.6,41.8,,9.8,49.7,9.3,47.1,7.2,56.4,39.4,35.5,46.8,26.9,97.80941949999999,0.535475234,0.261652671,0.0,49.87741342,4.374100718999999,218.4
74.0,46,356.4,32103,15115,21.3,0.0,"[22640, 34218.1]",43.4,42.4,44.5,"Dickenson County, Virginia",2.43,55.5,11.9,35.4,,8.9,35.6,6.5,39.7,8.4,57.7,41.4,36.4,46.7,27.3,98.37677036,0.898920003,0.103472806,0.12287395699999999,53.65028203,6.491885143999999,218.9
342.0,152,449.9,40226,47038,18.8,63.77822186,"(37413.8, 40362.7]",50.4,48.5,51.6,"Lincoln County, Oregon",2.22,52.6,21.1,47.4,,4.9,28.1,14.0,49.5,7.9,56.3,35.7,28.0,46.3,23.8,88.08337109,0.334433728,1.223380154,2.619371265,47.15063697,4.839663945,199.9
389.0,157,456.6,65485,83199,7.7,0.0,"(61494.5, 125635]",40.1,39.1,41.0,"Frederick County, Virginia",2.72,57.4,14.6,35.0,,7.7,30.5,18.4,63.9,5.2,75.7,61.5,55.1,24.2,11.3,91.18760757,4.445537251,1.405212687,0.858126383,60.09506026,5.1756885089999995,185.3
76.0,36,377.1,32456,13239,25.8,0.0,"[22640, 34218.1]",46.3,46.9,46.0,"Summers County, West Virginia",2.22,53.5,20.0,46.2,,8.4,40.5,7.6,42.2,10.0,60.2,38.7,35.2,49.6,24.7,93.04489073,5.06497342,0.147666864,0.191966923,50.44770774,3.8126688680000003,170.4
217.0,96,531.3,31086,36129,29.8,0.0,"[22640, 34218.1]",37.1,35.6,38.1,"Whitley County, Kentucky",2.6,48.4,10.7,45.3,,9.4,37.1,8.9,44.2,10.2,48.5,,31.7,48.8,33.2,96.633514,0.9051796390000001,0.357601833,0.419064648,50.09153318,7.104526365,240.1
129.0,59,475.7,41649,23744,17.6,0.0,"(40362.7, 42724.4]",40.3,39.6,40.6,"Scott County, Indiana",2.61,52.1,24.8,41.6,,1.7,42.6,8.3,51.9,11.0,65.6,,47.1,35.9,20.1,97.37627717,0.277509145,0.36580751,0.6138838670000001,53.24704307,3.652716593,217.0
78.0,36,407.4,40980,17471,20.1,0.0,"(40362.7, 42724.4]",37.2,36.1,38.2,"Chester County, Tennessee",2.66,48.6,11.1,24.1,58.7,6.1,38.5,9.0,51.1,13.5,61.4,,42.0,34.2,19.7,86.53313323,10.54029093,0.32902332,1.5873932119999998,52.354296999999995,5.429553265,180.6
1962.667684,27,453.5494221,42697,9219,14.0,0.0,"(40362.7, 42724.4]",42.3,40.1,45.5,"Cloud County, Kansas",2.24,49.1,14.8,25.3,,2.7,34.2,10.6,58.9,6.8,71.6,50.9,41.7,34.4,14.7,94.96734126,0.428311382,0.8137916270000001,1.7667844519999998,45.56004036,7.08200213,178.6
566.0,219,424.4,61825,151249,10.4,0.0,"(61494.5, 125635]",36.6,35.4,37.8,"Guadalupe County, Texas",2.89,54.6,18.7,36.9,,5.1,29.7,17.0,60.6,5.7,71.3,,43.3,26.2,12.0,78.66304196,7.183186951000001,1.649240206,9.097309355,58.54515734,5.319420421,162.9
211.0,89,515.0,33640,31709,24.0,0.0,"[22640, 34218.1]",41.8,40.5,43.2,"Claiborne County, Tennessee",2.4,52.3,9.3,37.7,,10.0,42.3,8.3,45.4,8.2,61.0,46.6,40.0,41.6,23.6,96.258032,1.052034774,0.447272269,0.125992188,51.74340811,3.502840141,218.3
178.0,83,478.6,34526,34167,25.9,0.0,"(34218.1, 37413.8]",36.5,35.2,37.8,"Panola County, Mississippi",2.81,40.0,24.7,40.4,,8.7,36.7,10.7,48.6,10.3,51.5,40.6,34.4,42.9,27.7,48.81447648,50.17601024,0.046548163,0.12218892699999999,41.16047144,6.394230769,224.4
249.0,110,439.8,59280,49455,11.7,0.0,"(54545.6, 61494.5]",41.7,40.9,42.4,"Dearborn County, Indiana",2.63,56.6,23.1,27.2,,6.7,39.6,13.2,,8.1,76.2,62.0,57.5,27.7,12.5,97.11749431,0.793091648,0.54952797,0.545502124,58.24836321,3.2634243360000004,193.8
54.0,29,439.1,39539,8173,17.6,0.0,"(37413.8, 40362.7]",50.0,49.5,50.2,"Schoolcraft County, Michigan",2.38,52.1,16.7,53.8,,0.9,46.8,9.3,40.2,15.6,60.0,,33.4,49.7,24.8,86.92084942,0.49469112,1.4720077219999999,0.18098455600000002,50.62883884,4.633204633,213.7
62.0,26,508.2,43111,9014,16.2,0.0,"(42724.4, 45201]",42.3,41.4,43.5,"Caldwell County, Missouri",2.39,58.6,33.0,37.0,,1.3,44.0,13.4,54.6,5.2,70.1,54.5,46.2,33.7,16.6,96.62005945,0.759660905,0.253220302,0.308268193,55.45087483,7.368995633,199.3
