Weight(Pounds),Height(Inches)
144.707,71.52552
116.1331,65.74474000000001
118.7128,64.89305999999999
122.598,67.8955
141.6004,71.15681
139.6333,68.03809
120.891,66.91649
117.23899999999999,65.2832
118.3144,67.63475
139.8139,67.46936
132.2605,68.92239000000001
137.6678,67.48274
110.8231,66.08131
115.3527,70.87196
151.92600000000002,71.58655999999999
127.3683,65.26892
116.8211,66.0047
134.1303,70.83034
115.1695,69.4698
135.5874,68.84447
148.7394,70.38879
134.0198,66.65183
140.8125,70.79207
98.38391,65.9282
126.8049,68.09138
139.5479,68.37666999999999
129.0955,67.84571
132.2175,66.93045
147.7846,68.45184
136.2466,71.31541999999999
143.7382,70.51338
118.9472,67.70647
125.4967,67.58447
124.1057,66.8731
128.5118,66.42125
133.3174,68.40056
140.8249,71.09133
126.6868,65.04265
139.8108,67.54349
116.8105,71.42475
122.516,67.0619
132.2909,70.20538
122.4271,67.72455
118.0293,66.74365
116.1148,68.76102
153.2031,71.71449
124.0382,67.52493
144.4357,68.05761
129.105,68.30771
125.0535,66.91104
143.9286,67.43514
117.6418,66.45071
121.2891,67.5512
128.7712,68.20174
113.67200000000001,67.49125
124.2629,68.53813000000001
148.6654,71.0785
126.0415,64.24852
130.8925,68.05083
141.4405,68.93399000000001
129.4363,66.83913000000001
155.869,70.37091
120.3639,69.50607
131.6581,67.14062
125.7401,67.33502
143.016,68.62103
139.8095,70.37422
146.5505,65.50846
116.5013,68.22858000000001
133.0115,72.06438
116.87100000000001,66.53254
130.828,69.04974
121.4664,64.91466
123.5312,67.12433
118.2503,66.53698
145.1994,67.45933000000001
125.3396,71.73307
137.1619,68.44135
121.2005,69.3568
120.3185,66.22459
147.2908,69.87248000000001
108.8848,64.39471
132.7728,69.61291999999999
137.4274,70.57016999999999
119.6373,64.7609
139.2252,69.81584000000001
131.1289,68.87056
115.105,64.06236
99.29265,64.90026999999999
119.1123,71.9233
124.4289,67.55223000000001
135.1867,69.74424
121.0893,68.97896999999999
132.8252,70.46124
116.1882,65.48158000000001
142.7609,67.8839
142.8463,69.96595
110.6509,68.39262
130.4426,68.82757
123.9367,70.52221999999999
131.0557,66.58753
139.8293,67.34801
132.8096,67.18370999999999
131.2336,69.24498
121.1142,67.90547
126.8938,70.46311
135.5865,69.56752
135.5616,69.47641999999999
151.3078,69.33442
139.3738,70.04843000000001
134.9462,69.07423
115.9193,69.15586
118.4505,64.8085
110.3801,68.62357
118.3051,68.73375
122.0525,65.90373000000001
129.8366,65.49264000000001
123.6124,68.82592
128.3512,66.64777
133.2337,67.33892
115.0134,69.11398
129.9166,70.37854
111.6471,66.47369
134.6446,69.40991
132.7203,65.66468
138.0343,65.95215999999999
122.9777,66.00182
120.2946,69.59401
131.4384,67.95206
137.3493,68.96343
135.4686,68.89475999999999
124.6757,68.63913000000001
129.9501,68.06909
132.284,70.25429
114.1426,67.63946
114.8512,68.47595
124.7391,65.71274
139.7979,67.38799
127.8701,68.27239
132.8841,65.2278
146.4352,71.13759
126.5975,68.1794
120.8594,67.68762
125.7454,70.012
132.1766,67.16684000000001
117.5234,65.79089
123.5118,66.59651
118.5713,67.29728
139.4558,67.66405999999999
131.3948,67.5354
127.2138,68.05579
135.207,67.14412
123.2582,67.98819
118.0845,67.0344
135.4695,68.57852
123.7617,66.52982
129.4215,67.97678
130.1113,67.48210999999999
124.0408,66.05341999999999
122.1388,68.4504
131.9843,70.05774
122.5232,68.0849
127.1837,68.17591
114.7467,64.86518000000001
116.7342,63.03853
140.8264,68.29249
129.4135,66.64471
137.335,70.54615
128.6169,67.65729
126.2335,66.93873
121.6583,67.34436
138.1842,70.84943
100.181,69.01055
130.4147,65.95214
112.2898,67.69386999999999
134.3052,69.22384
121.5742,68.96137
101.4527,69.23016
141.5014,68.34578
143.503,69.79005
124.648,70.05821
142.8508,69.70788
140.0683,70.10091
120.7303,67.11299
141.8583,69.14090999999999
133.869,67.54097
115.7306,69.55031
112.4023,67.24037
140.1938,72.59694
140.8902,69.81734
120.8614,66.91606999999999
124.8044,70.68136
118.9921,65.39474
136.9526,70.73337
113.7514,65.12769
127.6166,66.93173
144.1591,72.01807
120.3051,68.38035
146.5501,71.16467
140.2096,71.23342
126.40700000000001,67.75741
128.2458,66.31156999999999
140.5407,71.66102
114.2218,67.50653
121.023,68.0421
137.6269,69.03964
120.2927,66.93791
114.7951,66.86733000000001
127.2213,65.7778
126.4504,68.53226
129.7164,67.37003
119.7773,69.2921
147.4061,69.45338000000001
131.0779,68.08026
124.6743,67.04669
135.3703,66.32189
142.7289,68.22504
133.8608,67.63239
126.5771,68.48187
147.1214,70.7695
122.3603,69.21284
130.6652,65.9525
140.6912,69.47478000000001
131.9399,67.71483
132.2852,66.30858
123.0901,66.58224
109.6392,67.83681999999999
135.7442,70.43115999999999
119.6263,67.12737
115.9555,66.18998
114.6547,64.08728
116.2366,67.13526999999999
137.8119,67.19765
134.7474,71.46159
107.6678,67.40236
126.7873,69.18709
113.3939,67.63228000000001
114.2461,66.92118
123.939,67.92111
131.7281,67.70966999999999
143.8415,68.10072
104.0323,65.59094
131.4479,71.01294
120.3066,66.30573000000001
124.5664,68.37383
121.0529,66.55171999999999
142.3522,71.36236
114.887,68.0986
115.3811,66.48853000000001
129.0453,69.62929
124.0532,68.86131999999999
136.6368,68.82248
111.5822,66.916
129.4436,68.0762
118.2572,65.20501999999999
117.1063,65.34843000000001
121.1068,68.78695
135.9939,70.48212
132.90200000000002,68.89329000000001
99.97124000000001,65.88356999999999
98.99675,67.42591999999999
137.315,70.33099
121.3756,70.39488
116.846,67.04599
129.9528,67.54769
104.3434,67.09518
145.3407,71.49609
135.3002,67.15975999999999
116.7746,67.47372
122.1719,64.19615
113.9822,67.30216999999999
112.0282,66.80091
116.6157,67.83403
130.9155,67.79094
126.8208,67.41523000000001
128.19,66.44573000000001
127.1369,68.75828
120.9877,71.09075
134.6246,70.52868000000001
127.2278,68.60903
115.9145,70.11961
126.8577,67.31966
124.1935,65.65561
112.9757,68.06755
132.2541,67.69089
129.1886,67.60112
136.1973,67.75509
144.922,71.38761
121.6264,67.80339000000001
117.3195,67.535
123.2535,65.06551
103.4991,65.28390999999999
129.2499,69.29321999999999
117.1889,65.39211
145.5894,69.66158
138.9043,68.54415999999999
141.4994,69.94668
138.9428,70.03848
128.1426,69.3211
119.5087,68.02891
139.6653,70.20971
121.7137,69.10656999999999
138.425,69.76864
140.2805,68.95501
130.6448,67.99051
137.1885,69.183
117.2523,66.76818
116.5903,66.08003000000001
127.6431,69.61276
134.10399999999998,63.72529
121.6606,67.0678
133.1309,69.37021
99.56439,66.87883000000001
135.22299999999998,67.57383
135.3184,66.66043
116.0712,62.57176
117.3931,69.5558
124.1839,66.87471
142.2231,65.37725
111.2858,70.38965
128.4521,69.20954
134.0501,64.13048
133.484,67.36301
122.8594,69.38016999999999
132.3673,68.41957
123.1813,68.25161
122.6971,67.99301
126.2247,70.10928
118.4744,66.95031999999999
131.9537,68.47570999999999
123.9921,65.87434
127.436,67.47896
130.2555,68.73216
120.5159,68.95293000000001
129.517,66.23363
123.0214,67.62244
103.0898,67.95494000000001
111.4393,67.94484
123.7996,66.7397
116.3449,67.12544
146.9723,71.03063
125.2742,68.17548000000001
116.2944,65.36659
136.9673,65.04097
134.2674,69.39658
124.4028,67.69319
111.8687,64.7817
124.6797,67.20959
121.5602,68.45736
110.8658,65.17461999999999
112.9359,65.58498
132.8487,70.04256
129.1965,69.2102
144.8047,68.39877
113.889,69.31730999999999
135.2069,69.74176999999999
134.703,69.15514
143.2337,68.42161999999999
103.6839,64.20492
134.2699,69.75327
134.2212,68.90701999999999
137.5734,69.72966
139.80100000000002,68.3313
96.02104,64.60903
125.4782,66.96658000000001
131.3478,67.80700999999999
115.9255,67.91190999999999
124.6147,64.78244000000001
116.4973,67.4785
150.2682,68.39009
124.2645,65.72229
132.9542,70.31685999999999
123.8101,70.8049
139.7066,67.38918000000001
116.1648,68.76501999999999
145.1882,70.54344
141.588,70.26098
117.5189,64.4832
141.548,69.64013
131.8399,68.47204
125.0585,66.51715
120.2619,69.8857
115.6542,66.85735
139.4685,66.62449000000001
151.567,69.05534
120.6889,68.31423000000001
124.2387,70.7897
136.7802,69.5967
118.9485,66.36395
127.3941,67.04642
103.7516,67.19421
137.5221,69.13713
135.6144,69.82043
136.3079,68.86156
136.3654,68.2026
113.4327,68.01966
143.8547,65.84217
132.9409,68.60585999999999
127.9603,71.01311
123.557,68.80228000000001
119.5495,69.15005
138.2801,70.82503
116.0247,67.05966
133.2801,69.50539
144.72299999999998,68.89269
123.8558,67.67203
100.5823,66.31687
138.2296,68.17706
123.9059,65.56764
133.8526,69.65595
139.1849,69.54723
120.9335,66.7445
119.7186,66.89243
134.805,67.473
153.8047,69.06381
133.7416,68.54477
107.1456,66.58109
128.4869,67.88395
119.8432,69.44312
132.5153,67.664
124.9627,67.11208
133.2956,70.43488
135.7363,70.23323
125.9149,68.699
133.8297,70.27042
125.0461,65.38753
110.0451,67.40779
126.6038,64.77967
136.5972,68.64395
128.1482,67.07803
121.3794,67.91315999999999
103.4218,65.90074
114.1735,66.34210999999999
121.1889,67.6117
137.254,71.55391999999999
112.3328,67.49014
115.2308,67.11991
142.7731,69.25373
159.3021,70.82184000000001
133.8952,67.51715
117.9041,66.48568
114.5099,70.30176999999999
133.5337,69.06754000000001
117.1269,66.77996999999999
121.1313,70.17871
137.9614,67.97516
128.1522,67.8811
142.1577,66.82802
117.5732,69.66713
115.7384,70.32864000000001
133.1967,67.66681
135.5376,66.48756
150.4834,70.05388
128.4416,68.40781
153.3639,69.14817
143.7256,66.09344
105.2595,66.59144
149.0548,69.25188
132.7095,70.13604000000001
132.7862,68.50704
110.9694,67.44995
124.6717,64.87451
141.9177,69.91623
121.3966,66.58521999999999
119.4034,64.80108
111.3564,65.7622
129.4322,68.28513000000001
135.1331,69.72107
129.3293,65.7471
127.9961,67.04656999999999
143.4218,68.67971999999999
127.9004,68.30547
120.6313,67.82413000000001
126.527,65.51063
116.2412,67.04486999999999
120.302,67.00484
132.9826,70.36350999999999
141.7182,69.43111
118.1801,68.15554
124.705,64.10668000000001
126.2769,69.57892
157.8066,72.34839000000001
140.9432,71.73727
130.2398,70.32118
131.9024,70.01234000000001
135.6658,68.18982
127.2684,68.36723
129.9282,69.75731999999999
120.8002,66.28558000000001
142.0958,67.79276999999999
118.2058,65.45463000000001
110.0665,67.80423
119.5408,64.95432
146.9978,71.41635
121.5126,68.19325
122.2456,68.20300999999999
125.3363,68.08516999999999
131.5896,68.11806
140.6748,70.7424
122.5196,66.46061
110.4108,66.63381
123.9873,67.5875
132.7763,65.43279
144.0462,68.07763
116.9116,66.97126
126.0409,67.08778000000001
137.6134,68.84918
125.5747,68.39904
119.32,67.35651
135.4705,67.9302
132.1972,65.93383
102.2823,65.34904
136.4474,67.42499000000001
132.5,70.02419
119.6796,66.68348
117.2967,68.25905
138.961,67.68823
124.0093,68.05216
141.5275,71.43101
119.2717,67.87961
98.2528,65.86077
123.566,71.27594
127.3581,67.10739000000001
126.462,70.03197
124.3206,67.96769
134.0842,67.91643
129.7117,66.04065
112.0785,64.95436
115.0701,65.56302
121.0123,67.75816
112.6632,66.6775
130.3049,70.2357
125.8733,69.75301999999999
133.31,65.49781999999999
134.7721,70.19458
124.0819,69.3828
103.1333,64.97433000000001
114.1363,66.20549
137.6722,68.37203000000001
96.56954,65.71741
121.1823,68.34022
127.6122,66.59959
129.665,69.68169
118.8537,68.06347
119.9716,70.48888000000001
112.3032,66.41455
129.9665,69.51978000000001
135.6308,65.91998000000001
143.7073,70.44164
126.7976,68.60209
117.0774,66.3726
111.2446,64.37265
128.6122,67.65711999999999
115.05799999999999,66.74813
119.7824,67.80635
135.0151,67.44481999999999
119.7238,67.21621999999999
125.4636,66.55505
116.7796,69.04149
112.2987,64.26864
108.9786,66.92936
128.5848,67.75486
110.4676,65.84782
125.1518,68.60001
128.8836,68.01941
126.3619,65.956
118.9108,66.16322
120.5641,68.789
131.8233,70.49746
139.3701,70.14775999999999
122.5025,68.44651999999999
110.396,66.37194000000001
103.5978,68.90094
141.7503,71.77202
132.8462,67.58782
109.2468,67.88304000000001
123.5636,66.67783
119.35799999999999,65.0702
141.6283,70.00347
100.3754,68.2045
123.1591,66.87767
142.0283,69.25157
128.049,69.21651999999999
120.4908,65.6087
119.6967,68.82239
143.2071,68.45528
128.1476,71.51172
141.6155,70.67508000000001
123.8357,65.55111
129.5258,67.23639
129.7884,70.69015
160.8831,70.68574
141.3034,67.34769
152.795,70.61617
134.4917,68.88110999999999
125.831,67.89116999999999
129.5218,66.88985
125.3851,67.41475
151.6654,70.82075999999999
107.7197,66.6069
115.6827,69.03944
131.4099,70.37127
144.1251,69.26443
117.2326,67.06685
111.01899999999999,69.08861
131.8937,69.23495
153.3153,71.48366999999999
140.8345,70.68935
131.5916,70.09297
131.5009,67.28678000000001
132.6404,70.26996
134.1575,68.72155
119.8153,63.41013
134.7804,71.10381
140.7235,73.10806
129.0537,65.39554
114.1088,65.56742
123.3436,69.21724
135.4012,70.93763
115.7089,66.73085
143.9,67.64108
116.7826,67.35961999999999
110.5038,65.87009
102.2036,67.60517
137.7365,69.6208
130.9905,67.38561
125.0231,69.2295
140.3289,68.00118
120.8271,69.11016
119.9506,65.39463
127.9823,68.88114
126.3269,65.67011
118.887,66.17403
139.2857,70.11197
92.23364000000001,65.63699
135.4202,72.50612
128.7377,66.95769
109.8656,63.70105
124.8433,67.92486
134.5512,68.7218
149.1274,71.49924
106.0198,64.33997
132.7075,68.61774
125.3918,70.77293
128.8388,68.69266999999999
127.06299999999999,67.94587
117.9964,64.75712
122.5776,69.44922
106.4894,64.49618000000001
107.5978,69.70212
122.5487,67.99826
138.4659,67.39964
119.8779,66.52291
142.5733,66.73023
142.1927,72.42652
130.9646,69.0834
106.8565,66.81763000000001
129.204,67.95026
126.92200000000001,68.95243
150.0352,66.32713000000001
128.7553,70.71954000000001
114.2686,67.26326999999999
105.1903,67.54305
122.898,67.35174
131.1304,66.27532
123.3295,66.33824
144.387,72.42057
134.55100000000002,67.55072
142.3191,67.04732
127.7141,68.61364
134.0719,71.58551999999999
125.9127,67.13509
121.7152,68.21876
118.8748,67.9919
119.41,70.68901
121.1187,67.40071
134.0114,68.92933000000001
129.3978,64.93595
135.4905,69.94629
149.7633,71.39529
141.5128,68.83929
116.0001,66.42798
131.7656,66.61841
122.5048,68.80858
124.459,68.91636
143.3238,68.12213
107.2961,67.26315
142.0076,69.77741999999999
142.3329,70.54483
138.6844,68.07287
122.3788,68.0437
143.7547,67.4191
129.589,67.47995999999999
117.1258,68.23071999999999
114.6482,67.14315
115.897,68.98349
100.154,67.53657
134.4456,66.51754
101.2994,63.552730000000004
123.1842,65.04915
136.9644,71.80853
111.1847,65.83333
113.0542,66.0776
124.8835,69.92795
126.2076,67.30931
142.5938,67.32663000000001
117.6909,65.75113
130.8927,69.03578
113.4672,65.03556
142.6713,72.61099
129.3121,68.44192
130.1434,68.52986
137.6923,69.42517
121.8209,66.42399
131.3595,70.71797
111.5486,66.41974
136.3718,70.82378
106.5681,67.78035
117.4963,64.48357
119.1788,65.9331
124.2085,66.89731
118.4924,67.33573
125.4839,70.26939
107.6702,65.82599
141.8837,70.60726
134.3189,68.34878
128.2127,68.25267
98.04174,66.4584
132.0686,69.74276
106.7714,69.76118000000001
110.1396,65.80058000000001
115.1983,64.39542
135.1988,69.70884000000001
128.6789,69.74125
132.0082,68.37789000000001
115.5486,66.59621
111.7266,67.11171
140.6809,68.21355
134.6498,69.26749000000001
132.6998,65.20195
146.3853,69.5459
132.3072,66.51608
128.6487,69.73023
133.8317,70.69405
112.1204,69.44528000000001
118.2903,65.7134
117.6816,64.22389
138.224,66.34328000000001
124.2906,68.48965
145.7572,70.53984
127.3954,69.35205
127.2142,66.41005
136.7205,69.88828000000001
111.4056,63.29618000000001
108.0636,67.16624
120.1492,64.98614
121.4015,68.75506999999999
117.236,70.20145
124.7478,62.37781
110.3828,64.47165
159.9758,70.38311
129.1887,71.77408
130.4623,70.36941999999999
127.4027,64.72674
137.8343,68.73409000000001
141.0015,69.69668
114.4354,64.85301
141.2592,67.61818000000001
127.6367,67.24826
118.3285,68.65065
131.5901,67.81336999999999
136.263,68.1155
140.2097,70.82435
127.0706,68.63206
119.0647,68.38826999999999
133.275,70.16294
153.4787,71.63118
123.1351,65.56492
126.4281,67.1693
120.8577,65.53434
103.4902,65.35315
129.3466,66.56855
131.8304,66.2871
110.8057,67.77926
128.014,67.29796999999999
137.0494,68.01789000000001
131.4314,69.99779000000001
113.4885,64.97055
129.3445,66.00913
113.6954,65.27707
125.3617,68.79983
116.7036,67.39926
121.8319,67.4277
142.7779,68.75012
127.1059,66.81631
153.7847,73.05003
124.5028,70.80439
125.3179,70.64766
126.914,70.19674
118.3091,66.7395
108.05,66.70503000000001
109.3116,66.10499
127.348,71.50024
131.3843,67.47538
132.7904,69.03251999999999
139.4233,68.1477
125.8938,69.3362
125.9597,68.62938
119.1425,66.83755
100.2743,66.66634
129.6411,71.24135
121.2886,68.1535
143.0774,69.61754
137.785,70.00255
113.0378,66.24703000000001
122.2372,66.94365
120.7675,69.85706
140.9204,67.33913000000001
127.1184,64.87799
141.6695,68.00717
117.3512,64.15129
140.9132,67.70481
127.0974,68.76645
136.5757,70.91436999999999
129.4493,66.89064
137.4344,68.74982
126.4851,71.36783
126.5551,68.13271999999999
107.7306,66.81655
131.5592,68.72586
122.2001,68.38674
134.4666,67.55566999999999
114.2675,65.68921999999999
150.3613,66.3523
136.0772,69.54378
116.2627,65.26196
139.1393,71.26059000000001
128.0555,66.77320999999999
132.67,67.43796999999999
126.0075,69.95254
123.8458,67.39659
124.5183,67.94658000000001
125.3999,67.92076
102.0927,64.87434
128.5574,67.84567
115.2572,65.96851
134.9651,69.71876999999999
105.8924,66.79895
131.7885,66.56554
124.2064,68.5299
145.2174,68.62073000000001
121.962,67.06567
115.4548,65.92163000000001
116.1322,67.72371
111.4743,68.64452
137.8042,66.1763
142.0715,67.84561
153.457,70.36634000000001
135.757,68.22569
127.995,66.68778
135.254,70.22599
140.9303,70.00068
131.7207,68.01384
129.9412,67.69633
127.4662,68.12409
136.326,69.19791
111.0142,68.24893
139.9993,67.44849
109.0678,67.89474
121.075,68.44145
127.4765,68.50206999999999
137.405,67.48404000000001
133.1832,65.85656999999999
110.0357,68.5956
122.1038,69.03779
124.094,67.28023
135.317,68.85894
119.7086,68.50443
123.8695,67.69924
148.594,67.38426
146.0665,69.4938
138.0155,68.89262
135.8714,69.41645
130.6354,69.73637
118.6227,66.41675
148.7762,68.93137
114.6422,67.72325
112.4249,67.19077
114.9009,66.76784
124.5525,68.28412
134.6225,65.27986999999999
135.5989,66.74059
122.2238,68.42664
123.6421,69.37871
126.1822,69.47959
126.1084,66.63257
103.8567,66.82614000000001
125.2213,69.57438
118.3007,68.58518000000001
126.4914,68.54535
122.1442,70.60636
124.3441,68.95676
137.2863,71.12569
133.6314,68.18165
121.4679,65.18268
128.8915,66.95094
115.8562,66.85661
141.8397,72.04364
130.6929,69.73223
121.5935,68.50173000000001
93.78282,67.00444
134.4128,66.35869
107.2461,68.0198
128.6526,68.35562
151.263,69.75215
126.7209,68.72325
121.4343,66.43889
126.0413,66.94828000000001
128.0545,68.51827
136.5044,68.32092
139.1821,69.67882
120.5993,67.5071
136.63,68.96236999999999
120.9451,66.70493
138.2071,69.62216
129.0373,68.82191999999999
135.7989,66.77405999999999
131.342,69.76692
122.3716,66.92857
114.1483,67.95033000000001
128.284,71.91656
124.5929,70.65
133.1515,66.75706
131.4842,65.46410999999999
123.3561,67.64608
134.5586,69.2529
130.6884,67.32869000000001
137.5899,71.00392
156.5971,71.32029
111.6422,66.63254
127.2762,66.9325
127.1985,71.32231
131.6743,69.02691999999999
159.7844,69.43298
107.6423,69.63578000000001
151.2378,70.63781999999999
133.3447,68.18283000000001
140.0865,67.17671999999999
115.9128,64.25871
149.1915,69.30058000000001
139.6806,70.88703000000001
131.9422,66.51862
132.8552,67.55854000000001
131.7672,69.02146
128.1519,64.27722
110.7002,67.59691
142.5795,69.25709
131.6865,68.55917
113.6123,69.15991
149.5895,70.97785999999999
120.2833,66.13861
136.8885,67.8694
128.7606,68.00799
134.9375,65.73325
126.2803,69.23838
136.5008,67.90838000000001
141.7715,70.01685
113.3993,67.59631999999999
110.5785,67.8991
140.3581,70.33391999999999
113.2242,64.66704
125.3486,67.67369000000001
126.9071,68.43434
118.9293,69.36726
134.1704,68.97078
125.8678,68.51969
140.0211,68.25275
108.8612,65.92174
141.106,69.82003
108.0164,67.98652
145.0689,69.08511
131.9099,66.6283
147.9343,72.04678
130.9151,67.20031999999999
143.8929,69.61291
126.8603,69.7042
154.4811,71.69485
145.7179,70.5502
150.7569,73.35404
147.3147,70.62613
116.5191,71.79083
144.0878,67.63632
118.5265,65.74923000000001
145.6837,66.88088
147.3819,71.2458
130.0399,67.16781999999999
128.2287,67.00023
130.5966,68.12626999999999
136.0479,67.91866
121.8647,64.55533
123.2179,67.45004
137.0768,73.22072
129.1718,67.64248
111.4813,67.6791
126.3978,68.71585
113.759,67.83055
142.6772,69.9615
106.6877,65.06244000000001
141.3209,72.50619
112.8921,68.9279
117.9713,69.33376
136.3324,70.51629
125.4375,68.54153000000001
127.1272,64.73194000000001
115.2733,68.46313
143.7361,68.00621
137.7941,70.23550999999999
132.0784,67.092
125.929,68.05574
110.1766,65.07024
129.5184,68.61716
132.5747,66.75303000000001
129.6054,66.21266
115.2943,66.4933
111.2872,66.55546
127.0232,66.11839
128.5573,69.94478000000001
127.948,67.07117
154.9609,70.51405
112.0543,68.67163000000001
116.2868,66.72578
131.1827,67.53819
125.2157,69.23863
136.3392,65.62218
130.3946,67.46011999999999
112.3061,69.05112
119.0471,67.15164
129.7247,66.35681
135.5907,69.83458
131.0038,68.18818
115.7427,66.61586
123.3502,68.45982
130.8507,67.24148000000001
121.8119,67.36362
120.5336,68.85029
119.7754,69.55755
140.6165,70.41579
124.4915,69.41606999999999
123.3528,69.3952
126.2233,68.73907
123.1536,69.89469
141.4482,68.54449
128.1108,69.03953
122.5922,67.49878000000001
123.9196,65.8284
116.5589,66.66855
133.2638,70.34987
127.5565,68.65304
124.5234,67.70939
117.1655,65.91096
122.2851,66.47004
137.3295,68.47765
126.6975,69.08083
139.0575,69.89797
128.4215,69.61776
133.6799,66.42256
133.445,67.70438
139.2589,67.82633
115.406,65.90544
117.6921,68.80011
123.2444,68.64084
149.7034,71.35262
134.017,68.38301
115.7327,68.35224000000001
121.4032,67.75404
109.2884,67.4519
107.3144,65.87971
135.4049,66.34255
142.3535,70.82565
122.5637,67.83306
119.8804,65.8003
126.6768,66.60276999999999
120.1535,66.50837
126.5499,70.19532
125.7371,70.62204
127.6222,69.90695
130.345,67.65215
131.9335,69.45100000000001
126.0095,66.4674
138.0774,70.8218
104.361,66.40921
122.4175,68.42798
138.5255,67.96765
125.8127,67.86355999999999
122.8579,66.29509
123.8314,69.17779
125.3836,66.17681999999999
125.3459,68.33215
134.7657,68.8114
121.8109,70.69601
146.4429,67.40850999999999
129.0463,67.93626
103.9482,66.05091999999999
126.7617,69.60703000000001
132.4472,68.2744
113.3811,64.3484
117.0252,67.40732
130.6877,65.90734
117.2825,69.22832
116.9758,67.94063
122.1539,64.67557
103.9089,65.77153
115.5261,65.21758
122.0439,65.32564
151.3998,69.07531
116.0228,67.92097
137.8801,67.7966
135.8275,67.06097
130.5573,65.77942
128.5815,67.14846999999999
124.6962,68.38089000000001
123.9536,70.81774
123.3812,66.90904
122.2844,67.43176
137.3184,70.0304
124.0152,68.19909
132.2297,67.5518
116.4099,65.2038
102.465,65.52875
95.01295,65.00704
118.2797,67.37761
116.2256,66.39543
131.2186,66.66933
130.4022,69.98149000000001
123.2887,67.06874
129.4416,68.85579
142.826,70.56116
131.9,65.35568
139.3578,66.47968
122.9677,67.66226
118.0759,66.27192
136.2054,65.94226
119.4662,68.95186
130.0924,69.84558
134.5167,70.03926
145.7772,72.18172
133.6321,70.32167
131.2236,68.35342
124.3486,68.4149
124.7741,66.60224000000001
139.1882,65.11113
133.3684,69.32015
114.5048,67.1303
143.5679,71.62586999999999
118.3685,66.98288000000001
125.6107,68.30248
149.9544,69.47555
107.3359,65.26077
125.3404,68.52755
126.9508,71.61657
145.1237,68.90454
131.0824,63.66845
128.9386,67.33031
128.6271,65.13404
111.9967,65.40144000000001
135.9857,70.02946
129.2907,70.16145999999999
129.0251,66.29156
109.8925,67.55391999999999
109.8622,68.39248
138.0896,70.13396999999999
124.3217,65.22442
143.8659,71.40333000000001
137.5393,68.25923
126.2564,69.80613000000001
107.7347,66.93932
138.89,67.50658
100.1749,67.06958
148.319,72.97346999999999
132.5046,68.33014
139.5662,69.80496
121.9134,68.62091
107.8988,67.45264
110.6855,64.71795
124.2097,67.57134
125.7715,66.60399
132.8515,69.3032
143.4563,71.97955999999999
141.4287,68.53986
128.7879,71.00028
133.7058,69.07121
129.2909,66.39703
135.3096,68.277
95.09751999999999,65.02588
141.2872,70.69283
135.4161,69.20541
116.1543,70.19124000000001
136.7629,68.75888
114.1903,67.22265
138.5996,67.59487
122.6816,67.7166
121.4799,66.76124
138.5403,71.97264
140.358,71.44618
121.9959,67.69502
130.7656,69.8622
130.958,70.90316999999999
137.4861,67.99831
125.4424,67.25891999999999
162.8737,72.52115
130.441,68.56604
129.1073,66.69655
115.4626,64.09493
141.0527,69.42133000000001
131.1114,71.79002
133.656,69.32709
125.3502,71.24954
133.9659,66.99743000000001
128.9637,68.23933000000001
96.06788,67.72305
126.698,68.24839
119.4744,66.80261
140.8429,69.63195
126.735,68.10777
133.8172,74.05895
122.43799999999999,67.87711
140.4949,71.22339000000001
111.74700000000001,62.918459999999996
109.9482,65.24441999999999
133.1606,67.06235
122.2843,67.68132
130.0423,67.87607
115.3515,67.78383000000001
126.7626,67.88790999999999
113.921,65.00438
126.7618,66.46866999999999
120.3307,68.70158
135.002,70.01309
115.0614,69.54645
138.9638,69.00192
126.8856,66.48991
110.3151,65.50648000000001
132.5773,68.44044
120.9844,69.16173
116.1956,64.96211
122.8043,65.13204
105.9248,66.37702
133.9541,69.81623
121.5075,71.32358
145.2218,67.57231999999999
101.5315,64.01756999999999
130.0922,64.63001
132.3379,68.24257
132.8139,69.18196
134.7459,69.56373
138.0277,66.42690999999999
131.5648,68.93974
131.1469,67.84238
145.653,69.27083
148.4025,68.6687
133.503,69.09307
148.9864,71.95199000000001
149.1779,70.8243
120.1185,68.8929
119.2646,68.29893
129.2682,68.19060999999999
113.3017,63.45505
109.8669,66.25718
121.7352,68.97105
123.6344,69.35197
105.6245,63.75844
107.4109,65.21800999999999
119.5102,69.91804
126.2087,66.83910999999999
118.4517,67.30884
125.7039,66.90576
152.2908,70.64267
126.3862,69.89742
135.1411,72.75763
115.7769,67.0122
146.4269,68.36676
137.2259,67.07315
144.5436,71.29561
131.4997,67.36318
127.696,69.12071999999999
128.0214,67.57522
133.2988,67.82600000000001
133.2515,67.27280999999999
122.1478,70.18718
106.7011,67.82005
119.7409,65.99168
130.1305,67.73615
126.7402,67.95232
114.8528,65.7668
123.8621,67.61211999999999
120.7876,65.27492
136.2587,67.78636
117.2567,66.25554
130.1038,68.48038000000001
114.3377,66.82119
132.3308,69.85744
141.3591,65.18786
129.52700000000002,70.74761
134.2647,64.57428
131.5019,66.11846
116.9677,68.13314
122.9811,66.71311999999999
126.6477,66.40296
124.3249,69.2064
116.228,65.87481
123.1338,66.81603
111.8955,65.94588
136.8571,70.54788
119.2154,64.95625
138.2295,70.37822
109.8435,68.64605999999999
136.8831,68.7765
135.8083,69.64591
126.2497,68.15961
138.4229,70.29979
101.0972,70.02078
