Height(Inches),Weight(Pounds)
63.61518,107.139
63.8773,111.8653
68.32743,117.697
68.46374,128.6835
69.07739000000001,138.7307
67.41672,113.6532
69.91993000000001,144.7208
70.70988,146.6187
68.60226999999999,130.4389
66.51344,117.3527
66.04267,110.8981
66.50366,132.8973
68.00116,120.51899999999999
73.35034,142.4875
69.49011999999999,140.5831
69.07866,135.7628
64.26605,115.7719
70.21616,124.6681
69.54769,148.9234
66.85274,120.3874
66.58715,120.2949
66.22166999999999,106.6763
66.94659,129.5847
66.38573000000001,126.3671
66.47919,128.8422
66.19136999999999,129.8423
70.53514,134.7611
63.8882,122.9986
65.48775,125.4251
67.73185,113.9887
68.61334000000001,110.3751
67.69989,121.4915
68.39594,143.1639
68.08706,121.7255
66.38544,121.1068
64.71368000000001,120.2188
69.59421,136.3666
66.36863000000001,134.281
68.12185,141.3107
65.94139,120.6136
66.77623,129.4522
67.62804,122.5984
67.90465,120.3374
70.04789,116.0917
66.14574,121.4186
66.26302,130.6336
69.58018,122.7056
70.58046999999999,122.8997
68.76347,130.2964
67.17495,123.1006
67.08413,112.2697
66.36282,123.4684
67.76576,131.2841
68.65316999999999,126.5592
65.59068,141.912
72.08896999999999,125.1799
68.63362,128.3377
66.15639,112.2191
66.16601,109.7068
68.04474,134.0615
66.88904000000001,108.9186
66.69106,132.6528
70.09532,116.7931
65.74235,129.9598
66.11305,102.6734
68.87227,138.991
69.67541,132.6086
67.30461,121.5465
67.32889,135.7928
68.57908,114.3083
67.65941,125.8492
69.99226,131.5353
65.53286999999999,111.1526
70.97369,129.0189
65.62714,121.2559
68.54875,138.1077
63.79465,122.6602
68.71849,130.7257
65.68959,108.1989
68.45655,148.5671
70.24363000000001,127.7861
67.18395,137.6251
65.29847,110.1183
70.74889,121.0602
68.15966,130.2032
67.1708,120.6546
67.38143000000001,118.9327
67.82307,113.7661
67.26086,120.1009
66.75728000000001,110.8487
66.62973000000001,121.8982
65.63166,124.0105
68.27063000000001,119.3592
70.49073,121.0715
65.31992,157.9292
68.42545,124.8365
68.74068,140.9494
65.79406999999999,117.257
66.10388,122.6718
67.50341999999999,116.6803
68.98331999999999,130.488
67.51961,128.5576
67.6543,134.1509
69.19803,132.8687
66.5262,100.3805
67.54476,104.238
68.9122,119.5773
71.10275,126.991
67.46316,144.15200000000002
68.64288,108.615
67.19256999999999,129.0612
67.84056,112.9479
70.49117,127.9204
67.91694,119.803
69.34872,148.1527
65.84612,127.4989
69.39883,144.6262
67.52898,116.1659
67.97104,130.713
69.95470999999999,139.8142
69.03081,134.2694
70.01805,131.2352
67.3987,111.3275
66.05033,129.398
70.42564,129.817
66.80834,131.6397
64.42244000000001,131.5245
70.75177,133.3227
69.39368,126.5408
66.00287,130.3778
69.39865999999999,149.026
67.21104,115.6723
68.44603000000001,110.3778
65.98489000000001,129.27700000000002
70.33089,164.4539
69.36261,126.9441
71.45905,139.5134
65.24215,107.3398
70.99486,134.7143
67.02823000000001,130.9427
66.69743000000001,126.3104
65.63213,108.4237
65.86448,106.1127
66.94715,116.96
66.37631,135.2777
63.38823000000001,116.9479
68.51919000000001,135.0276
65.97339000000001,115.6794
63.284240000000004,102.8488
65.4401,105.3289
69.36635,123.4528
64.76018,123.5229
67.09087,119.0616
66.67461,111.7658
64.90177,111.0552
67.6065,133.8331
68.32439000000001,134.5378
65.04188,132.806
65.28542,129.8255
68.51565,132.4801
66.66252,132.5196
65.08935,122.4771
66.18908,129.8912
68.84021,139.5953
65.93523,118.384
64.15481,101.7546
68.69063,116.851
66.47685,125.4514
70.10878000000001,128.1379
66.53341999999999,134.41
67.31293000000001,114.2869
70.72113,138.7877
70.06392,145.6707
71.39534,124.8929
67.35564000000001,126.2663
68.8943,131.6782
68.10398,133.4111
70.50017,134.0139
66.90281,137.8036
66.47953000000001,127.2118
70.27339,149.3882
71.22641,123.7319
67.10441999999999,135.3821
67.40106,134.1122
64.51651,124.292
66.56227,117.7942
69.29874000000001,113.3891
65.78863,113.8094
72.3478,123.4005
63.451130000000006,104.2273
68.37978000000001,126.2987
68.9189,124.0676
69.79279,131.8303
65.94018,100.97399999999999
67.84868,135.7776
68.04311,140.9153
70.30053000000001,139.3092
66.76815,124.7948
68.38972,118.5898
65.40654,121.508
68.50307,128.1864
67.97214,130.4773
68.27811,139.1479
67.20666,131.02200000000002
68.10568,124.4485
72.3593,119.509
68.86465,148.5716
67.9806,119.1796
68.87325,146.9941
71.70174,132.1551
69.95437,150.2712
68.62725,109.5514
67.68691,121.9448
68.77343,121.1138
68.24911999999999,135.3378
68.92178,119.6501
66.39228,120.6284
68.77001,104.3631
70.66473,134.2961
70.71452,129.2147
67.95791,115.3964
69.11022,122.7845
67.20444,139.7736
67.5616,113.1737
69.5404,134.8729
67.48284,113.4292
68.83981999999999,125.9746
68.53141,135.5661
68.31981999999999,122.8464
66.38835999999999,134.2056
68.35095,126.1809
70.34111,131.5517
67.55792,118.6378
66.63773,137.8539
66.34307,135.219
67.44518000000001,132.5899
68.28237,137.1149
68.93266,109.3652
67.26462,117.0708
66.27568000000001,120.1084
69.7283,127.7704
66.8155,113.8397
66.57904,110.0436
65.35162,110.6449
66.52781,122.1092
69.41465,126.044
67.54028000000001,126.4595
70.90472,150.02100000000002
66.54164,115.2955
71.56915,139.75799999999998
70.31738,114.6335
70.23666,135.6427
67.63863,117.78399999999999
65.01513,112.6016
71.45548000000001,149.4462
67.9102,125.3998
69.72848,149.467
68.70993,134.9467
70.28404,128.3399
71.52552,144.707
65.74474000000001,116.1331
64.89305999999999,118.7128
67.8955,122.598
71.15681,141.6004
68.03809,139.6333
66.91649,120.891
65.2832,117.23899999999999
67.63475,118.3144
67.46936,139.8139
68.92239000000001,132.2605
67.48274,137.6678
66.08131,110.8231
70.87196,115.3527
71.58655999999999,151.92600000000002
65.26892,127.3683
66.0047,116.8211
70.83034,134.1303
69.4698,115.1695
68.84447,135.5874
70.38879,148.7394
66.65183,134.0198
70.79207,140.8125
65.9282,98.38391
68.09138,126.8049
68.37666999999999,139.5479
67.84571,129.0955
66.93045,132.2175
68.45184,147.7846
71.31541999999999,136.2466
70.51338,143.7382
67.70647,118.9472
67.58447,125.4967
66.8731,124.1057
66.42125,128.5118
68.40056,133.3174
71.09133,140.8249
65.04265,126.6868
67.54349,139.8108
71.42475,116.8105
67.0619,122.516
70.20538,132.2909
67.72455,122.4271
66.74365,118.0293
68.76102,116.1148
71.71449,153.2031
67.52493,124.0382
68.05761,144.4357
68.30771,129.105
66.91104,125.0535
67.43514,143.9286
66.45071,117.6418
67.5512,121.2891
68.20174,128.7712
67.49125,113.67200000000001
68.53813000000001,124.2629
71.0785,148.6654
64.24852,126.0415
68.05083,130.8925
68.93399000000001,141.4405
66.83913000000001,129.4363
70.37091,155.869
69.50607,120.3639
67.14062,131.6581
67.33502,125.7401
68.62103,143.016
70.37422,139.8095
65.50846,146.5505
68.22858000000001,116.5013
72.06438,133.0115
66.53254,116.87100000000001
69.04974,130.828
64.91466,121.4664
67.12433,123.5312
66.53698,118.2503
67.45933000000001,145.1994
71.73307,125.3396
68.44135,137.1619
69.3568,121.2005
66.22459,120.3185
69.87248000000001,147.2908
64.39471,108.8848
69.61291999999999,132.7728
70.57016999999999,137.4274
64.7609,119.6373
69.81584000000001,139.2252
68.87056,131.1289
64.06236,115.105
64.90026999999999,99.29265
71.9233,119.1123
67.55223000000001,124.4289
69.74424,135.1867
68.97896999999999,121.0893
70.46124,132.8252
65.48158000000001,116.1882
67.8839,142.7609
69.96595,142.8463
68.39262,110.6509
68.82757,130.4426
70.52221999999999,123.9367
66.58753,131.0557
67.34801,139.8293
67.18370999999999,132.8096
69.24498,131.2336
67.90547,121.1142
70.46311,126.8938
69.56752,135.5865
69.47641999999999,135.5616
69.33442,151.3078
70.04843000000001,139.3738
69.07423,134.9462
69.15586,115.9193
64.8085,118.4505
68.62357,110.3801
68.73375,118.3051
65.90373000000001,122.0525
65.49264000000001,129.8366
68.82592,123.6124
66.64777,128.3512
67.33892,133.2337
69.11398,115.0134
70.37854,129.9166
66.47369,111.6471
69.40991,134.6446
65.66468,132.7203
65.95215999999999,138.0343
66.00182,122.9777
69.59401,120.2946
67.95206,131.4384
68.96343,137.3493
68.89475999999999,135.4686
68.63913000000001,124.6757
68.06909,129.9501
70.25429,132.284
67.63946,114.1426
68.47595,114.8512
65.71274,124.7391
67.38799,139.7979
68.27239,127.8701
65.2278,132.8841
71.13759,146.4352
68.1794,126.5975
67.68762,120.8594
70.012,125.7454
67.16684000000001,132.1766
65.79089,117.5234
66.59651,123.5118
67.29728,118.5713
67.66405999999999,139.4558
67.5354,131.3948
68.05579,127.2138
67.14412,135.207
67.98819,123.2582
67.0344,118.0845
68.57852,135.4695
66.52982,123.7617
67.97678,129.4215
67.48210999999999,130.1113
66.05341999999999,124.0408
68.4504,122.1388
70.05774,131.9843
68.0849,122.5232
68.17591,127.1837
64.86518000000001,114.7467
63.03853,116.7342
68.29249,140.8264
66.64471,129.4135
70.54615,137.335
67.65729,128.6169
66.93873,126.2335
67.34436,121.6583
70.84943,138.1842
69.01055,100.181
65.95214,130.4147
67.69386999999999,112.2898
69.22384,134.3052
68.96137,121.5742
69.23016,101.4527
68.34578,141.5014
69.79005,143.503
70.05821,124.648
69.70788,142.8508
70.10091,140.0683
67.11299,120.7303
69.14090999999999,141.8583
67.54097,133.869
69.55031,115.7306
67.24037,112.4023
72.59694,140.1938
69.81734,140.8902
66.91606999999999,120.8614
70.68136,124.8044
65.39474,118.9921
70.73337,136.9526
65.12769,113.7514
66.93173,127.6166
72.01807,144.1591
68.38035,120.3051
71.16467,146.5501
71.23342,140.2096
67.75741,126.40700000000001
66.31156999999999,128.2458
71.66102,140.5407
67.50653,114.2218
68.0421,121.023
69.03964,137.6269
66.93791,120.2927
66.86733000000001,114.7951
65.7778,127.2213
68.53226,126.4504
67.37003,129.7164
69.2921,119.7773
69.45338000000001,147.4061
68.08026,131.0779
67.04669,124.6743
66.32189,135.3703
68.22504,142.7289
67.63239,133.8608
68.48187,126.5771
70.7695,147.1214
69.21284,122.3603
65.9525,130.6652
69.47478000000001,140.6912
67.71483,131.9399
66.30858,132.2852
66.58224,123.0901
67.83681999999999,109.6392
70.43115999999999,135.7442
67.12737,119.6263
66.18998,115.9555
64.08728,114.6547
67.13526999999999,116.2366
67.19765,137.8119
71.46159,134.7474
67.40236,107.6678
69.18709,126.7873
67.63228000000001,113.3939
66.92118,114.2461
67.92111,123.939
67.70966999999999,131.7281
68.10072,143.8415
65.59094,104.0323
71.01294,131.4479
66.30573000000001,120.3066
68.37383,124.5664
66.55171999999999,121.0529
71.36236,142.3522
68.0986,114.887
66.48853000000001,115.3811
69.62929,129.0453
68.86131999999999,124.0532
68.82248,136.6368
66.916,111.5822
68.0762,129.4436
65.20501999999999,118.2572
65.34843000000001,117.1063
68.78695,121.1068
70.48212,135.9939
68.89329000000001,132.90200000000002
65.88356999999999,99.97124000000001
67.42591999999999,98.99675
70.33099,137.315
70.39488,121.3756
67.04599,116.846
67.54769,129.9528
67.09518,104.3434
71.49609,145.3407
67.15975999999999,135.3002
67.47372,116.7746
64.19615,122.1719
67.30216999999999,113.9822
66.80091,112.0282
67.83403,116.6157
67.79094,130.9155
67.41523000000001,126.8208
66.44573000000001,128.19
68.75828,127.1369
71.09075,120.9877
70.52868000000001,134.6246
68.60903,127.2278
70.11961,115.9145
67.31966,126.8577
65.65561,124.1935
68.06755,112.9757
67.69089,132.2541
67.60112,129.1886
67.75509,136.1973
71.38761,144.922
67.80339000000001,121.6264
67.535,117.3195
65.06551,123.2535
65.28390999999999,103.4991
69.29321999999999,129.2499
65.39211,117.1889
69.66158,145.5894
68.54415999999999,138.9043
69.94668,141.4994
70.03848,138.9428
69.3211,128.1426
68.02891,119.5087
70.20971,139.6653
69.10656999999999,121.7137
69.76864,138.425
68.95501,140.2805
67.99051,130.6448
69.183,137.1885
66.76818,117.2523
66.08003000000001,116.5903
69.61276,127.6431
63.72529,134.10399999999998
67.0678,121.6606
69.37021,133.1309
66.87883000000001,99.56439
67.57383,135.22299999999998
66.66043,135.3184
62.57176,116.0712
69.5558,117.3931
66.87471,124.1839
65.37725,142.2231
70.38965,111.2858
69.20954,128.4521
64.13048,134.0501
67.36301,133.484
69.38016999999999,122.8594
68.41957,132.3673
68.25161,123.1813
67.99301,122.6971
70.10928,126.2247
66.95031999999999,118.4744
68.47570999999999,131.9537
65.87434,123.9921
67.47896,127.436
68.73216,130.2555
68.95293000000001,120.5159
66.23363,129.517
67.62244,123.0214
67.95494000000001,103.0898
67.94484,111.4393
66.7397,123.7996
67.12544,116.3449
71.03063,146.9723
68.17548000000001,125.2742
65.36659,116.2944
65.04097,136.9673
69.39658,134.2674
67.69319,124.4028
64.7817,111.8687
67.20959,124.6797
68.45736,121.5602
65.17461999999999,110.8658
65.58498,112.9359
70.04256,132.8487
69.2102,129.1965
68.39877,144.8047
69.31730999999999,113.889
69.74176999999999,135.2069
69.15514,134.703
68.42161999999999,143.2337
64.20492,103.6839
69.75327,134.2699
68.90701999999999,134.2212
69.72966,137.5734
68.3313,139.80100000000002
64.60903,96.02104
66.96658000000001,125.4782
67.80700999999999,131.3478
67.91190999999999,115.9255
64.78244000000001,124.6147
67.4785,116.4973
68.39009,150.2682
65.72229,124.2645
70.31685999999999,132.9542
70.8049,123.8101
67.38918000000001,139.7066
68.76501999999999,116.1648
70.54344,145.1882
70.26098,141.588
64.4832,117.5189
69.64013,141.548
68.47204,131.8399
66.51715,125.0585
69.8857,120.2619
66.85735,115.6542
66.62449000000001,139.4685
69.05534,151.567
68.31423000000001,120.6889
70.7897,124.2387
69.5967,136.7802
66.36395,118.9485
67.04642,127.3941
67.19421,103.7516
69.13713,137.5221
69.82043,135.6144
68.86156,136.3079
68.2026,136.3654
68.01966,113.4327
65.84217,143.8547
68.60585999999999,132.9409
71.01311,127.9603
68.80228000000001,123.557
69.15005,119.5495
70.82503,138.2801
67.05966,116.0247
69.50539,133.2801
68.89269,144.72299999999998
67.67203,123.8558
66.31687,100.5823
68.17706,138.2296
65.56764,123.9059
69.65595,133.8526
69.54723,139.1849
66.7445,120.9335
66.89243,119.7186
67.473,134.805
69.06381,153.8047
68.54477,133.7416
66.58109,107.1456
67.88395,128.4869
69.44312,119.8432
67.664,132.5153
67.11208,124.9627
70.43488,133.2956
70.23323,135.7363
68.699,125.9149
70.27042,133.8297
65.38753,125.0461
67.40779,110.0451
64.77967,126.6038
68.64395,136.5972
67.07803,128.1482
67.91315999999999,121.3794
65.90074,103.4218
66.34210999999999,114.1735
67.6117,121.1889
71.55391999999999,137.254
67.49014,112.3328
67.11991,115.2308
69.25373,142.7731
70.82184000000001,159.3021
67.51715,133.8952
66.48568,117.9041
70.30176999999999,114.5099
69.06754000000001,133.5337
66.77996999999999,117.1269
70.17871,121.1313
67.97516,137.9614
67.8811,128.1522
66.82802,142.1577
69.66713,117.5732
70.32864000000001,115.7384
67.66681,133.1967
66.48756,135.5376
70.05388,150.4834
68.40781,128.4416
69.14817,153.3639
66.09344,143.7256
66.59144,105.2595
69.25188,149.0548
70.13604000000001,132.7095
68.50704,132.7862
67.44995,110.9694
64.87451,124.6717
69.91623,141.9177
66.58521999999999,121.3966
64.80108,119.4034
65.7622,111.3564
68.28513000000001,129.4322
69.72107,135.1331
65.7471,129.3293
67.04656999999999,127.9961
68.67971999999999,143.4218
68.30547,127.9004
67.82413000000001,120.6313
65.51063,126.527
67.04486999999999,116.2412
67.00484,120.302
70.36350999999999,132.9826
69.43111,141.7182
68.15554,118.1801
64.10668000000001,124.705
69.57892,126.2769
72.34839000000001,157.8066
71.73727,140.9432
70.32118,130.2398
70.01234000000001,131.9024
68.18982,135.6658
68.36723,127.2684
69.75731999999999,129.9282
66.28558000000001,120.8002
67.79276999999999,142.0958
65.45463000000001,118.2058
67.80423,110.0665
64.95432,119.5408
71.41635,146.9978
68.19325,121.5126
68.20300999999999,122.2456
68.08516999999999,125.3363
68.11806,131.5896
70.7424,140.6748
66.46061,122.5196
66.63381,110.4108
67.5875,123.9873
65.43279,132.7763
68.07763,144.0462
66.97126,116.9116
67.08778000000001,126.0409
68.84918,137.6134
68.39904,125.5747
67.35651,119.32
67.9302,135.4705
65.93383,132.1972
65.34904,102.2823
67.42499000000001,136.4474
70.02419,132.5
66.68348,119.6796
68.25905,117.2967
67.68823,138.961
68.05216,124.0093
71.43101,141.5275
67.87961,119.2717
65.86077,98.2528
71.27594,123.566
67.10739000000001,127.3581
70.03197,126.462
67.96769,124.3206
67.91643,134.0842
66.04065,129.7117
64.95436,112.0785
65.56302,115.0701
67.75816,121.0123
66.6775,112.6632
70.2357,130.3049
69.75301999999999,125.8733
65.49781999999999,133.31
70.19458,134.7721
69.3828,124.0819
64.97433000000001,103.1333
66.20549,114.1363
68.37203000000001,137.6722
65.71741,96.56954
68.34022,121.1823
66.59959,127.6122
69.68169,129.665
68.06347,118.8537
70.48888000000001,119.9716
66.41455,112.3032
69.51978000000001,129.9665
65.91998000000001,135.6308
70.44164,143.7073
68.60209,126.7976
66.3726,117.0774
64.37265,111.2446
67.65711999999999,128.6122
66.74813,115.05799999999999
67.80635,119.7824
67.44481999999999,135.0151
67.21621999999999,119.7238
66.55505,125.4636
69.04149,116.7796
64.26864,112.2987
66.92936,108.9786
67.75486,128.5848
65.84782,110.4676
68.60001,125.1518
68.01941,128.8836
65.956,126.3619
66.16322,118.9108
68.789,120.5641
70.49746,131.8233
70.14775999999999,139.3701
68.44651999999999,122.5025
66.37194000000001,110.396
68.90094,103.5978
71.77202,141.7503
67.58782,132.8462
67.88304000000001,109.2468
66.67783,123.5636
65.0702,119.35799999999999
70.00347,141.6283
68.2045,100.3754
66.87767,123.1591
69.25157,142.0283
69.21651999999999,128.049
65.6087,120.4908
68.82239,119.6967
68.45528,143.2071
71.51172,128.1476
70.67508000000001,141.6155
65.55111,123.8357
67.23639,129.5258
70.69015,129.7884
70.68574,160.8831
67.34769,141.3034
70.61617,152.795
68.88110999999999,134.4917
67.89116999999999,125.831
66.88985,129.5218
67.41475,125.3851
70.82075999999999,151.6654
66.6069,107.7197
69.03944,115.6827
70.37127,131.4099
69.26443,144.1251
67.06685,117.2326
69.08861,111.01899999999999
69.23495,131.8937
71.48366999999999,153.3153
70.68935,140.8345
70.09297,131.5916
67.28678000000001,131.5009
70.26996,132.6404
68.72155,134.1575
63.41013,119.8153
71.10381,134.7804
73.10806,140.7235
65.39554,129.0537
65.56742,114.1088
69.21724,123.3436
70.93763,135.4012
66.73085,115.7089
67.64108,143.9
67.35961999999999,116.7826
65.87009,110.5038
67.60517,102.2036
69.6208,137.7365
67.38561,130.9905
69.2295,125.0231
68.00118,140.3289
69.11016,120.8271
65.39463,119.9506
68.88114,127.9823
65.67011,126.3269
66.17403,118.887
70.11197,139.2857
65.63699,92.23364000000001
72.50612,135.4202
66.95769,128.7377
63.70105,109.8656
67.92486,124.8433
68.7218,134.5512
71.49924,149.1274
64.33997,106.0198
68.61774,132.7075
70.77293,125.3918
68.69266999999999,128.8388
67.94587,127.06299999999999
64.75712,117.9964
69.44922,122.5776
64.49618000000001,106.4894
69.70212,107.5978
67.99826,122.5487
67.39964,138.4659
66.52291,119.8779
66.73023,142.5733
72.42652,142.1927
69.0834,130.9646
66.81763000000001,106.8565
67.95026,129.204
68.95243,126.92200000000001
66.32713000000001,150.0352
70.71954000000001,128.7553
67.26326999999999,114.2686
67.54305,105.1903
67.35174,122.898
66.27532,131.1304
66.33824,123.3295
72.42057,144.387
67.55072,134.55100000000002
67.04732,142.3191
68.61364,127.7141
71.58551999999999,134.0719
67.13509,125.9127
68.21876,121.7152
67.9919,118.8748
70.68901,119.41
67.40071,121.1187
68.92933000000001,134.0114
64.93595,129.3978
69.94629,135.4905
71.39529,149.7633
68.83929,141.5128
66.42798,116.0001
66.61841,131.7656
68.80858,122.5048
68.91636,124.459
68.12213,143.3238
67.26315,107.2961
69.77741999999999,142.0076
70.54483,142.3329
68.07287,138.6844
68.0437,122.3788
67.4191,143.7547
67.47995999999999,129.589
68.23071999999999,117.1258
67.14315,114.6482
68.98349,115.897
67.53657,100.154
66.51754,134.4456
63.552730000000004,101.2994
65.04915,123.1842
71.80853,136.9644
65.83333,111.1847
66.0776,113.0542
69.92795,124.8835
67.30931,126.2076
67.32663000000001,142.5938
65.75113,117.6909
69.03578,130.8927
65.03556,113.4672
72.61099,142.6713
68.44192,129.3121
68.52986,130.1434
69.42517,137.6923
66.42399,121.8209
70.71797,131.3595
66.41974,111.5486
70.82378,136.3718
67.78035,106.5681
64.48357,117.4963
65.9331,119.1788
66.89731,124.2085
67.33573,118.4924
70.26939,125.4839
65.82599,107.6702
70.60726,141.8837
68.34878,134.3189
68.25267,128.2127
66.4584,98.04174
69.74276,132.0686
69.76118000000001,106.7714
65.80058000000001,110.1396
64.39542,115.1983
69.70884000000001,135.1988
69.74125,128.6789
68.37789000000001,132.0082
66.59621,115.5486
67.11171,111.7266
68.21355,140.6809
69.26749000000001,134.6498
65.20195,132.6998
69.5459,146.3853
66.51608,132.3072
69.73023,128.6487
70.69405,133.8317
69.44528000000001,112.1204
65.7134,118.2903
64.22389,117.6816
66.34328000000001,138.224
68.48965,124.2906
70.53984,145.7572
69.35205,127.3954
66.41005,127.2142
69.88828000000001,136.7205
63.29618000000001,111.4056
67.16624,108.0636
64.98614,120.1492
68.75506999999999,121.4015
70.20145,117.236
62.37781,124.7478
64.47165,110.3828
70.38311,159.9758
71.77408,129.1887
70.36941999999999,130.4623
64.72674,127.4027
68.73409000000001,137.8343
69.69668,141.0015
64.85301,114.4354
67.61818000000001,141.2592
67.24826,127.6367
68.65065,118.3285
67.81336999999999,131.5901
68.1155,136.263
70.82435,140.2097
68.63206,127.0706
68.38826999999999,119.0647
70.16294,133.275
71.63118,153.4787
65.56492,123.1351
67.1693,126.4281
65.53434,120.8577
65.35315,103.4902
66.56855,129.3466
66.2871,131.8304
67.77926,110.8057
67.29796999999999,128.014
68.01789000000001,137.0494
69.99779000000001,131.4314
64.97055,113.4885
66.00913,129.3445
65.27707,113.6954
68.79983,125.3617
67.39926,116.7036
67.4277,121.8319
68.75012,142.7779
66.81631,127.1059
73.05003,153.7847
70.80439,124.5028
70.64766,125.3179
70.19674,126.914
66.7395,118.3091
66.70503000000001,108.05
66.10499,109.3116
71.50024,127.348
67.47538,131.3843
69.03251999999999,132.7904
68.1477,139.4233
69.3362,125.8938
68.62938,125.9597
66.83755,119.1425
66.66634,100.2743
71.24135,129.6411
68.1535,121.2886
69.61754,143.0774
70.00255,137.785
66.24703000000001,113.0378
66.94365,122.2372
69.85706,120.7675
67.33913000000001,140.9204
64.87799,127.1184
68.00717,141.6695
64.15129,117.3512
67.70481,140.9132
68.76645,127.0974
70.91436999999999,136.5757
66.89064,129.4493
68.74982,137.4344
71.36783,126.4851
68.13271999999999,126.5551
66.81655,107.7306
68.72586,131.5592
68.38674,122.2001
67.55566999999999,134.4666
65.68921999999999,114.2675
66.3523,150.3613
69.54378,136.0772
65.26196,116.2627
71.26059000000001,139.1393
66.77320999999999,128.0555
67.43796999999999,132.67
69.95254,126.0075
67.39659,123.8458
67.94658000000001,124.5183
67.92076,125.3999
64.87434,102.0927
67.84567,128.5574
65.96851,115.2572
69.71876999999999,134.9651
66.79895,105.8924
66.56554,131.7885
68.5299,124.2064
68.62073000000001,145.2174
67.06567,121.962
65.92163000000001,115.4548
67.72371,116.1322
68.64452,111.4743
66.1763,137.8042
67.84561,142.0715
70.36634000000001,153.457
68.22569,135.757
66.68778,127.995
70.22599,135.254
70.00068,140.9303
68.01384,131.7207
67.69633,129.9412
68.12409,127.4662
69.19791,136.326
68.24893,111.0142
67.44849,139.9993
67.89474,109.0678
68.44145,121.075
68.50206999999999,127.4765
67.48404000000001,137.405
65.85656999999999,133.1832
68.5956,110.0357
69.03779,122.1038
67.28023,124.094
68.85894,135.317
68.50443,119.7086
67.69924,123.8695
67.38426,148.594
69.4938,146.0665
68.89262,138.0155
69.41645,135.8714
69.73637,130.6354
66.41675,118.6227
68.93137,148.7762
67.72325,114.6422
67.19077,112.4249
66.76784,114.9009
68.28412,124.5525
65.27986999999999,134.6225
66.74059,135.5989
68.42664,122.2238
69.37871,123.6421
69.47959,126.1822
66.63257,126.1084
66.82614000000001,103.8567
69.57438,125.2213
68.58518000000001,118.3007
68.54535,126.4914
70.60636,122.1442
68.95676,124.3441
71.12569,137.2863
68.18165,133.6314
65.18268,121.4679
66.95094,128.8915
66.85661,115.8562
72.04364,141.8397
69.73223,130.6929
68.50173000000001,121.5935
67.00444,93.78282
66.35869,134.4128
68.0198,107.2461
68.35562,128.6526
69.75215,151.263
68.72325,126.7209
66.43889,121.4343
66.94828000000001,126.0413
68.51827,128.0545
68.32092,136.5044
69.67882,139.1821
67.5071,120.5993
68.96236999999999,136.63
66.70493,120.9451
69.62216,138.2071
68.82191999999999,129.0373
66.77405999999999,135.7989
69.76692,131.342
66.92857,122.3716
67.95033000000001,114.1483
71.91656,128.284
70.65,124.5929
66.75706,133.1515
65.46410999999999,131.4842
67.64608,123.3561
69.2529,134.5586
67.32869000000001,130.6884
71.00392,137.5899
71.32029,156.5971
66.63254,111.6422
66.9325,127.2762
71.32231,127.1985
69.02691999999999,131.6743
69.43298,159.7844
69.63578000000001,107.6423
70.63781999999999,151.2378
68.18283000000001,133.3447
67.17671999999999,140.0865
64.25871,115.9128
69.30058000000001,149.1915
70.88703000000001,139.6806
66.51862,131.9422
67.55854000000001,132.8552
69.02146,131.7672
64.27722,128.1519
67.59691,110.7002
69.25709,142.5795
68.55917,131.6865
69.15991,113.6123
70.97785999999999,149.5895
66.13861,120.2833
67.8694,136.8885
68.00799,128.7606
65.73325,134.9375
69.23838,126.2803
67.90838000000001,136.5008
70.01685,141.7715
67.59631999999999,113.3993
67.8991,110.5785
70.33391999999999,140.3581
64.66704,113.2242
67.67369000000001,125.3486
68.43434,126.9071
69.36726,118.9293
68.97078,134.1704
68.51969,125.8678
68.25275,140.0211
65.92174,108.8612
69.82003,141.106
67.98652,108.0164
69.08511,145.0689
66.6283,131.9099
72.04678,147.9343
67.20031999999999,130.9151
69.61291,143.8929
69.7042,126.8603
71.69485,154.4811
70.5502,145.7179
73.35404,150.7569
70.62613,147.3147
71.79083,116.5191
67.63632,144.0878
65.74923000000001,118.5265
66.88088,145.6837
71.2458,147.3819
67.16781999999999,130.0399
67.00023,128.2287
68.12626999999999,130.5966
67.91866,136.0479
64.55533,121.8647
67.45004,123.2179
73.22072,137.0768
67.64248,129.1718
67.6791,111.4813
68.71585,126.3978
67.83055,113.759
69.9615,142.6772
65.06244000000001,106.6877
72.50619,141.3209
68.9279,112.8921
69.33376,117.9713
70.51629,136.3324
68.54153000000001,125.4375
64.73194000000001,127.1272
68.46313,115.2733
68.00621,143.7361
70.23550999999999,137.7941
67.092,132.0784
68.05574,125.929
65.07024,110.1766
68.61716,129.5184
66.75303000000001,132.5747
66.21266,129.6054
66.4933,115.2943
66.55546,111.2872
66.11839,127.0232
69.94478000000001,128.5573
67.07117,127.948
70.51405,154.9609
68.67163000000001,112.0543
66.72578,116.2868
67.53819,131.1827
69.23863,125.2157
65.62218,136.3392
67.46011999999999,130.3946
69.05112,112.3061
67.15164,119.0471
66.35681,129.7247
69.83458,135.5907
68.18818,131.0038
66.61586,115.7427
68.45982,123.3502
67.24148000000001,130.8507
67.36362,121.8119
68.85029,120.5336
69.55755,119.7754
70.41579,140.6165
69.41606999999999,124.4915
69.3952,123.3528
68.73907,126.2233
69.89469,123.1536
68.54449,141.4482
69.03953,128.1108
67.49878000000001,122.5922
65.8284,123.9196
66.66855,116.5589
70.34987,133.2638
68.65304,127.5565
67.70939,124.5234
