ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
332961,m,1991-04-02,86.0,ssc,2008,96.5,board of intermediate education,6638,2,B.Tech/B.E.,electronics and communication engineering,71.46,6638,0,Andhra Pradesh,2012,565,615,745,0.824666400671332,535,400,-1,-1,-1,-1,-1,-1.6538,-1.0203,-0.4891,1.23732999999999,-1.2354,430000
21229,m,1984-01-04,55.52,kseeb,2005,60.05,dte,182,2,B.Tech/B.E.,electronics and communication engineering,61.95,182,1,Karnataka,2009,495,455,385,0.538386892985096,355,333,-1,-1,-1,-1,-1,0.8192,0.6568,0.2366,0.0623,0.3444,500000
736897,m,1992-01-16,88.6,cbse,2009,91.0,cbse,7814,2,B.Tech/B.E.,electronics and electrical engineering,89.0,7814,0,Orissa,2013,665,610,645,0.649389714846691,505,356,-1,-1,-1,-1,-1,1.5644,1.5444,1.0859,-0.7415,1.0554,325000
601296,m,1989-06-23,45.33,state board,2006,47.6,state board,272,2,MCA,computer application,58.25,272,0,Punjab,2013,405,545,220,0.242499915185631,334,-1,-1,-1,-1,-1,-1,-1.7389,-0.2871,-0.7026,0.5262,-1.1291,145000
765378,m,1992-07-27,84.33,state board,2009,93.8,state board,13994,2,B.Tech/B.E.,computer science & engineering,73.7,13994,0,Andhra Pradesh,2013,405,475,855,0.992259189330951,665,-1,-1,-1,-1,-1,-1,0.1282,-0.6201,-0.2974,-1.7556,-0.6692,410000
781929,f,1992-02-13,85.0,cbse,2008,69.0,cbse,1125,2,B.Tech/B.E.,information technology,75.0,1125,0,Orissa,2013,605,440,445,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.99,-0.1206,-0.1437,0.0192,-0.2859,300000
450428,m,1991-08-08,76.4,aisse,2009,66.2,aissce,3802,2,B.Tech/B.E.,electronics and electrical engineering,68.6,3802,0,Uttar Pradesh,2013,425,335,555,0.229481754911755,-1,266,-1,-1,-1,-1,-1,-1.4992,-1.3713,-1.5051,-0.0552,-2.0648,165000
954255,m,1992-10-31,88.0,state board,2010,90.0,state board,8930,2,B.Tech/B.E.,electronics and communication engineering,63.29,8930,1,Telangana,2014,580,470,555,0.783303536670298,-1,388,284,-1,-1,-1,-1,0.2718,0.0459,0.6248,-1.8824,1.0554,330000
1085603,m,1991-05-30,78.0,state board,2009,80.9,state board,11273,2,B.Tech/B.E.,electronics and communication engineering,65.0,11273,1,Telangana,2013,465,485,330,0.868736585485218,215,-1,-1,-1,-1,420,-1,0.4155,0.0459,-0.6048,-0.6147,0.4805,180000
525682,m,1990-10-04,83.66,board of secondary education,2008,93.9,board of intermediate education,3026,2,B.Tech/B.E.,computer science & engineering,73.31,3026,1,Telangana,2012,485,640,735,0.930370607202691,565,-1,-1,-1,-1,-1,-1,1.2056,0.9688,-0.4891,-0.6134,0.0284,360000
87291,m,1989-06-24,88.6,mp board bhopal,2006,83.7,mp board,403,2,B.Tech/B.E.,computer engineering,74.9,403,0,Madhya Pradesh,2010,565,455,565,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.0464,0.8128,0.0914,0.1798,0.0284,600000
355018,m,1991-05-11,65.23,west bengal board of secondary education,2008,65.33,west bengal council of higher secondary education,2561,2,B.Tech/B.E.,computer engineering,68.5,2561,0,West Bengal,2012,404,445,445,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-3.0448,-1.2153,-1.5051,-0.2902,-0.406,285000
337783,f,1989-05-07,83.0,0,2006,69.9,0,3076,2,MCA,computer application,76.0,3076,0,Tamil Nadu,2012,325,415,255,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.1855,-0.5913,0.5269,0.62043,-0.6035,375000
54579,m,1986-07-01,64.83,up board,2003,56.6,up board,2412,2,B.Tech/B.E.,electronics engineering,63.24,2412,0,Uttar Pradesh,2009,454,455,615,0.538386892985096,235,333,-1,-1,-1,-1,-1,0.2009,0.5008,0.8171,0.4148,0.3444,195000
1060744,f,1992-10-19,84.5,state board,2010,93.8,state board,14523,2,B.Tech/B.E.,electronics and communication engineering,82.0,14523,0,Andhra Pradesh,2014,560,545,620,0.943272157866555,435,452,-1,-1,-1,-1,-1,0.8463,1.5444,0.6248,-2.0092,0.4805,340000
796296,m,1992-01-05,91.2,cbse,2010,90.0,cbse,222,2,B.Tech/B.E.,mechanical engineering,78.0,222,0,Jharkhand,2014,720,655,680,0.654107474545933,445,-1,-1,420,-1,-1,-1,-1.4517,0.0459,-1.6807,0.9066,0.0973,600000
770194,f,1988-07-16,82.0,state board,2006,74.0,state board,7783,2,B.Tech/B.E.,computer engineering,74.0,7783,1,Rajasthan,2011,545,670,530,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7335,0.0459,0.01,-0.3612,-2.0105,545000
1284328,m,1992-05-03,72.0,cbse,2011,62.8,cbse,17782,2,B.Tech/B.E.,electronics and communication engineering,60.4,17782,0,Uttarakhand,2015,490,455,495,0.881620069530177,435,420,-1,-1,-1,-1,-1,0.7027,-1.1196,0.3174,1.1601,-1.8189,245000
231172,f,1986-11-14,80.0,0,2004,57.0,0,21,2,MCA,computer application,73.0,21,1,Delhi,2011,565,465,475,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.51,0.8128,0.2366,0.1798,-0.7615,270000
423045,m,1989-08-03,91.3,icse,2008,81.0,isc,184,2,B.Tech/B.E.,computer engineering,80.3,184,0,Uttar Pradesh,2012,595,495,565,0.884122511593735,535,-1,-1,-1,-1,-1,-1,1.2828,1.7878,-0.3803,0.1798,0.3444,410000
1250337,f,1992-10-11,86.4,cbse,2010,85.4,state board,10750,2,B.Tech/B.E.,information technology,77.0,10750,1,Tamil Nadu,2014,640,530,430,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.7335,-1.6191,-1.0659,1.9207,0.0973,325000
282152,m,1989-02-04,75.6,up board,2006,69.4,up board,4439,2,B.Tech/B.E.,information technology,64.3,4439,0,Uttar Pradesh,2011,555,575,625,0.793580614548506,495,-1,-1,-1,-1,-1,-1,1.4374,1.1248,1.8331,-2.1704,0.6603,320000
416007,f,1989-11-08,75.0,0,2007,64.0,0,12020,2,MCA,computer application,64.0,12020,1,Maharashtra,2013,625,445,385,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-2.272,-0.4353,-0.6343,1.7074,-1.2354,240000
103323,m,1989-07-12,82.0,0,2006,85.0,0,940,2,B.Tech/B.E.,computer engineering,77.0,940,1,Tamil Nadu,2010,565,465,535,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-2.5811,-0.7473,0.9623,1.8249,0.8183,410000
83285,m,1988-03-31,85.2,icse,2006,79.4,icse,911,2,B.Tech/B.E.,information technology,70.0,911,0,Haryana,2010,585,595,575,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.5719,-0.1232,-0.1988,-0.4078,-0.7615,390000
259974,f,1989-08-20,73.0,0,2007,82.56,0,4522,2,B.Tech/B.E.,electronics and communication engineering,73.0,4522,0,Tamil Nadu,2010,404,455,385,-1.0,345,-1,-1,-1,-1,-1,-1,0.2009,-2.6193,0.9623,1.1199,-0.7615,120000
1271730,m,1991-02-09,86.0,state board,2008,76.6,state board,11872,1,B.Tech/B.E.,computer science & engineering,67.0,11872,0,Chhattisgarh,2013,475,545,570,0.622642915849938,495,-1,407,-1,-1,-1,-1,-0.5899,-0.6201,-0.4511,-0.3612,0.6721,200000
793156,m,1990-07-02,85.33,state board,2008,54.83,state board,5111,2,MCA,computer application,80.9,5111,0,Maharashtra,2014,465,630,575,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.5899,0.7119,0.4711,-0.6147,1.4386,325000
1160472,m,1993-09-09,92.0,cbse,2011,88.8,cbse,8195,1,B.Tech/B.E.,computer science & engineering,84.0,8195,1,Delhi,2015,640,630,345,0.998876108102859,595,-1,653,-1,-1,-1,-1,-0.7335,-1.1196,-1.0659,1.6672,0.0973,350000
869050,m,1993-03-14,86.8,state board,2010,84.75,state board,8888,2,B.Tech/B.E.,electronics and electrical engineering,80.0,8888,0,Tamil Nadu,2014,510,520,590,0.837620725714257,445,-1,-1,-1,500,-1,-1,0.1282,1.3779,2.008,0.1459,1.6302,505000
341591,m,1990-11-12,92.93,0,2008,91.0,0,127,2,B.Tech/B.E.,electronics and communication engineering,72.55,127,0,Maharashtra,2012,475,615,645,0.824666400671332,-1,400,-1,-1,-1,-1,-1,0.2009,0.0328,-1.2148,-0.407769999999999,-0.643,585000
1290145,m,1992-08-03,67.25,state board,2010,71.8,state board,15146,2,B.Tech/B.E.,computer science & engineering,81.0,15146,0,West Bengal,2014,465,555,494,0.744758354008939,495,-1,438,-1,-1,-1,-1,1.1336,-0.1206,-1.0659,-0.1076,0.2889,320000
126316,m,1989-05-12,81.33,ssc,2006,91.9,ibe,448,2,B.Tech/B.E.,electronics & telecommunications,70.56,448,1,Tamil Nadu,2010,325,295,575,0.694479327708463,225,366,-1,-1,-1,-1,-1,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455,180000
605047,f,1992-12-08,78.0,cbse,2009,78.0,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,71.0,272,0,Punjab,2013,395,485,530,0.0233121682429863,345,166,-1,-1,-1,366,-1,1.5644,1.3779,1.2396,0.5262,0.2889,180000
529858,m,1991-04-20,82.6,cbse,2009,63.6,cbse,11759,2,B.Tech/B.E.,information technology,71.0,11759,0,Uttarakhand,2013,535,525,530,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.8192,-0.9033,-1.5776,-1.1128,-0.1295,350000
30739,m,1987-08-15,69.0,uttar pradesh board,2004,69.0,uttar pradesh board,64,2,B.Tech/B.E.,electronics and communication engineering,67.8,64,0,Uttar Pradesh,2010,505,455,655,0.985461394326131,535,500,-1,-1,-1,-1,-1,-3.1994,-1.2153,-0.9245,-0.5253,-0.1295,310000
274014,m,1990-08-01,88.5,secondary school of education,2007,95.9,board of intermediate,7077,2,B.Tech/B.E.,information technology,81.2,7077,0,Andhra Pradesh,2011,475,505,605,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.1082,0.1888,0.5269,-0.5253,0.0284,620000
341274,m,1990-12-08,90.58,maharashtra state board of secondary and higher secondary education,2009,89.58,diploma ( maharashtra state board of technical education),127,2,B.Tech/B.E.,electronics engineering,72.03,127,0,Maharashtra,2012,555,585,585,0.694479327708463,-1,366,-1,-1,-1,-1,-1,0.1623,0.6568,-0.4891,-1.14217,-0.4455,400000
552751,m,1991-03-02,87.4,cbse,2009,86.8,cbse,13128,2,B.Tech/B.E.,computer science & engineering,82.4,13128,1,Delhi,2013,615,595,705,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-1.0208,0.0459,0.01,0.2727,0.2889,590000
279001,m,1989-08-11,68.65,cbse,2006,60.4,cbse,568,2,B.Tech/B.E.,information technology,65.0,568,0,Uttar Pradesh,2011,515,455,385,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-1.4992,0.0328,-0.6343,-0.7603,-1.5513,175000
374962,m,1991-03-11,80.0,ssc,2008,91.4,ssc,9774,2,B.Tech/B.E.,computer engineering,80.5,9774,1,Telangana,2012,415,625,675,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.2012,-1.0334,1.3549,-0.2875,430000
1086345,f,1994-02-11,80.0,cbse,2011,81.0,cbse,14004,2,B.Tech/B.E.,electronics and communication engineering,82.6,14004,0,Himachal Pradesh,2015,370,445,390,0.338786347219528,445,292,-1,-1,-1,228,-1,-0.4463,-0.2871,-0.1437,2.1743,1.4386,300000
355903,f,1990-09-20,83.5,west bengal  board of secondary education,2008,63.5,west bengal board of higher secondary education,9786,2,B.Tech/B.E.,electronics and communication engineering,74.0,9786,0,Orissa,2012,395,505,435,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-1.3447,-1.3713,-1.4688,0.6498,-0.6035,250000
331680,m,1991-07-19,80.1,matriculation,2008,78.34,state board,8011,2,B.Tech/B.E.,electronics and communication engineering,79.23,8011,0,Tamil Nadu,2012,505,575,635,0.960603251997053,-1,466,-1,-1,-1,420,-1,-0.4173,-0.2793,0.672,-0.76027,-0.643,200000
82310,m,1988-07-20,77.0,icse,2005,63.0,chse,124,2,B.Tech/B.E.,computer engineering,63.0,124,0,Orissa,2010,575,415,465,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-1.6538,0.3448,-0.7794,1.9424,1.2923,500000
864107,f,1991-03-04,69.0,cbse,2008,62.33,cbse,35,1,B.Tech/B.E.,computer science & engineering,71.25,35,1,Delhi,2013,605,520,530,0.911395278391328,465,-1,500,-1,-1,-1,-1,-0.7335,0.7119,0.7785,-0.4879,0.6721,145000
1008489,f,1993-10-05,82.0,cbse,2010,74.0,cbse,13595,2,B.Tech/B.E.,computer science & engineering,80.7,13595,0,Punjab,2014,605,445,510,0.744758354008939,395,-1,438,-1,-1,-1,-1,-0.3027,0.2124,-1.9881,0.7798,-0.6692,240000
281940,m,1989-07-31,63.16,icse,2006,60.6,isc,4450,2,B.Tech/B.E.,industrial & production engineering,66.0,4450,0,Uttar Pradesh,2011,605,545,525,0.206710618336758,315,-1,-1,313,-1,-1,-1,-1.6538,-1.5273,-0.9245,0.4148,-1.3934,660000
325412,f,1990-08-07,76.8,0,2009,85.36,0,7172,2,B.Tech/B.E.,computer engineering,69.0,7172,0,Maharashtra,2012,454,585,325,0.987207085890868,645,-1,-1,-1,-1,-1,-1,0.1623,0.3448,-0.344,-0.17277,0.6603,3500000
299705,m,1990-04-12,72.0,board of secondary education,2008,75.0,board of intermediate,4297,2,M.Tech./M.E.,other,87.5,4297,1,Telangana,2014,335,285,345,-1.0,-1,300,-1,-1,-1,-1,-1,-0.1082,0.3448,0.0914,1.3549,0.0284,130000
999306,m,1991-12-13,77.0,state board,2009,73.0,state board,7739,2,B.Tech/B.E.,electronics and communication engineering,78.0,7739,1,West Bengal,2013,475,505,525,-1.0,-1,-1,376,-1,-1,-1,-1,-0.159,0.7119,-0.2974,-0.8682,0.0973,120000
1262831,m,1990-06-09,83.0,state board,2007,80.0,state board,11499,2,MCA,computer application,69.58,11499,0,Andhra Pradesh,2013,325,470,570,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.1282,1.2114,0.01,-0.2344,0.2889,120000
359038,m,1991-06-20,70.0,hbsc,2008,75.0,hbsc,7564,2,B.Tech/B.E.,mechanical engineering,70.0,7564,0,Haryana,2012,355,425,435,0.0684457505037512,-1,-1,-1,254,-1,-1,-1,0.51,-0.1232,-0.9245,0.4148,0.4234,400000
1088562,m,1992-09-20,84.0,state board,2010,88.75,state board,10750,2,B.Tech/B.E.,information technology,72.0,10750,1,Tamil Nadu,2014,665,545,525,0.911395278391328,505,-1,500,-1,-1,-1,-1,-1.308,0.0459,-1.3733,-0.1076,0.0973,325000
1087625,m,1992-06-10,85.8,cbse,2010,74.8,cbse,13473,2,B.Tech/B.E.,electronics and communication engineering,64.8,13473,0,Uttar Pradesh,2014,685,530,620,-1.0,515,-1,-1,-1,-1,-1,-1,1.1336,1.0449,0.7785,-0.6147,-0.8608,325000
511865,f,1989-12-04,65.0,state bord,2007,52.0,state bord,720,2,MCA,computer application,75.0,720,1,Tamil Nadu,2013,300,270,285,0.190153405601018,315,-1,-1,-1,-1,-1,-1,-1.6538,-1.8393,-1.5051,0.2973,-2.1833,180000
280793,m,1990-02-03,78.2,cbse,2007,81.8,cbse,57,2,B.Tech/B.E.,computer engineering,70.0,57,0,Haryana,2011,425,525,515,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.1283,-0.1232,0.2366,-1.3478,0.8183,720000
823293,m,1991-10-11,75.4,cbse,2009,65.2,cbse,272,2,B.Tech/B.E.,computer science & engineering,76.0,272,0,Punjab,2014,590,555,560,0.991230625262871,485,-1,592,-1,-1,-1,-1,-1.308,-0.6201,0.1637,0.3995,-1.0524,450000
1269126,m,1990-06-30,82.4,state board,2011,66.2,0,319,2,B.Tech/B.E.,computer science & engineering,64.11,319,1,Karnataka,2014,440,470,500,0.622642915849938,435,-1,407,-1,-1,-1,-1,-0.3027,-0.2871,0.1637,0.1459,-0.6692,150000
1230312,f,1990-08-02,68.25,state board,2009,61.0,state board,12992,2,B.Tech/B.E.,electronics & telecommunications,73.95,12992,1,West Bengal,2014,455,530,655,0.943272157866555,305,452,-1,-1,-1,-1,-1,0.5591,0.9117,0.01,-0.3612,0.7941,155000
220655,m,1989-11-16,88.2,cbse,2007,77.8,cbse,285,1,B.Tech/B.E.,chemical engineering,62.4,285,0,Punjab,2011,595,695,575,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.0355,0.9688,-0.6343,-0.4078,0.0284,400000
344605,m,1991-03-05,88.4,0,2008,76.0,0,124,2,B.Tech/B.E.,computer engineering,79.6,124,0,Orissa,2012,395,345,595,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.6491,0.1888,-0.6343,1.67803,-0.2875,460000
63284,m,1987-06-03,78.0,state board,2004,62.0,state board,15575,2,MCA,computer application,85.0,15575,0,Orissa,2010,365,555,615,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.8192,-1.2153,1.5428,1.5899,0.6603,530000
1136095,m,1993-08-26,79.8,cbse,2010,85.2,cbse,5812,2,B.Tech/B.E.,electrical engineering,72.63,5812,1,Rajasthan,2014,615,555,345,0.423951396376433,435,-1,-1,-1,388,-1,-1,-0.4463,-0.6201,-0.9122,-0.2344,-1.8189,325000
1110880,m,1991-03-15,75.0,state board,2009,81.1,state board,12160,2,B.Tech/B.E.,information technology,78.16,12160,0,Andhra Pradesh,2013,315,340,235,0.356536487724475,295,-1,346,-1,-1,-1,-1,-1.1644,-1.2861,-0.6048,0.0192,-1.244,105000
741398,m,1993-04-23,82.46,state board,2010,79.67,state board,474,2,B.Tech/B.E.,mechanical engineering,69.46,474,1,Maharashtra,2014,395,495,470,0.971663490820888,-1,-1,-1,553,-1,-1,-1,0.1282,-0.1206,-0.6048,1.0333,-0.8608,240000
333793,m,1990-10-11,87.3,ssc,2008,94.2,board of intermediate,11168,2,B.Tech/B.E.,electronics and communication engineering,79.51,11168,1,Telangana,2012,435,435,495,0.124502074009537,545,233,-1,-1,-1,446,-1,1.1283,1.7488,2.1234,-0.9953,1.0158,425000
57277,m,1989-08-26,77.4,up,2006,80.0,up,3579,2,B.Tech/B.E.,mechanical engineering,71.9,3579,0,Uttar Pradesh,2010,365,555,575,0.654107474545933,-1,-1,-1,420,-1,-1,-1,-0.1082,0.3448,1.3977,0.5323,0.3444,535000
980895,m,1991-12-13,87.6,cbse,2010,77.6,cbse,7557,2,B.Tech/B.E.,electronics and electrical engineering,76.22,7557,1,Delhi,2014,510,655,535,0.193768441980019,-1,292,-1,-1,324,-1,-1,-2.457,-1.2861,-0.1437,0.5262,-0.4776,350000
78383,m,1989-01-01,84.8,0,2005,68.0,0,182,2,B.Tech/B.E.,electronics and communication engineering,63.0,182,1,Karnataka,2011,475,535,525,0.376059586651545,385,300,-1,-1,-1,-1,-1,-1.6538,0.0328,0.9623,-0.1727,0.1864,180000
1081640,m,1992-12-12,76.0,state board,2010,61.6,state board,14381,2,B.Tech/B.E.,electronics and electrical engineering,68.1,14381,1,West Bengal,2014,420,470,510,0.298769128563994,375,-1,-1,-1,356,-1,-1,0.5591,0.3789,-0.4511,0.7798,1.0554,100000
337563,f,1990-11-22,92.8,0,2008,92.4,0,3076,2,B.Tech/B.E.,electronics and communication engineering,86.7,3076,0,Tamil Nadu,2012,475,515,515,0.538386892985096,465,333,-1,-1,-1,-1,-1,0.2782,0.3448,-0.344,-0.61337,0.1864,360000
817754,m,1991-09-07,75.0,cbse,2009,60.0,cbse,6566,2,B.Tech/B.E.,electronics and communication engineering,56.0,6566,1,Karnataka,2014,640,570,635,0.649389714846691,-1,356,-1,-1,-1,-1,-1,0.2718,1.5444,0.9322,-0.4879,0.0973,250000
325611,m,1988-11-13,69.13,wbbse,2007,64.4,wbchse,254,2,B.Tech/B.E.,information technology,76.3,254,1,West Bengal,2012,365,355,555,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.2628,-0.5523,-0.2714,0.29733,-0.2875,220000
1101763,f,1991-07-15,72.4,cbse,2009,63.6,cbse,13843,2,B.Tech/B.E.,computer science & engineering,65.0,13843,0,Orissa,2013,290,285,270,0.486747008438193,555,-1,376,-1,-1,-1,-1,-1.4517,-2.6181,-2.2954,-0.4879,-3.9266,85000
296696,m,1988-04-25,58.0,0,2005,60.0,0,6835,2,B.Tech/B.E.,electronics and communication engineering,66.0,6835,0,Uttar Pradesh,2011,345,335,445,0.229481754911755,-1,266,-1,-1,-1,420,-1,-0.9969,-0.2793,0.8171,1.50173,0.3444,325000
1125683,f,1992-07-09,91.3,state board,2009,90.7,state board,9812,2,B.Tech/B.E.,electronics and communication engineering,71.65,9812,1,Telangana,2013,525,520,450,0.207392169717661,455,260,-1,-1,-1,-1,-1,1.1336,0.2124,1.0859,-0.7415,-0.0943,175000
229397,m,1990-06-09,84.6,state board,2007,75.25,stateboard,1245,2,B.Tech/B.E.,information technology,70.56,1245,1,Tamil Nadu,2011,305,375,555,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.4173,-1.0593,-0.0537,-1.2303,-0.1295,200000
922684,f,1991-05-03,92.0,icse,2009,89.0,icse,272,2,B.Tech/B.E.,computer science & engineering,64.08,272,0,Punjab,2014,800,475,695,0.356536487724475,535,-1,346,-1,-1,-1,-1,0.99,1.7109,1.547,-2.136,0.2889,305000
823407,m,1991-09-30,93.0,cbse,2010,85.6,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,89.0,272,0,Punjab,2014,605,545,680,0.493596387301038,435,324,-1,-1,-1,-1,-1,-0.4463,1.7109,-0.4511,-0.4879,1.6302,400000
601624,m,1991-05-20,65.0,state board,2008,67.6,state board,272,2,B.Tech/B.E.,computer science & engineering,63.99,272,0,Punjab,2013,465,620,635,0.98374996654107,635,-1,-1,-1,-1,-1,-1,-2.1698,-2.1186,-1.2196,0.0192,-2.9686,225000
206565,m,1990-07-05,54.0,0,2006,64.0,0,255,2,B.Tech/B.E.,information technology,67.3,255,0,Uttar Pradesh,2011,305,415,415,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-0.1082,-0.7473,0.8171,-0.0552,-0.2875,300000
543741,f,1988-05-30,81.0,cbse,2007,84.0,cbse,55,2,MCA,computer application,78.0,55,0,Uttar Pradesh,2013,520,535,545,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.4173,-0.5523,-0.7068,-0.4078,-0.2875,460000
926517,m,1990-09-27,62.4,mp board,2008,74.8,mp board,6857,2,B.Tech/B.E.,information technology,69.51,6857,0,Madhya Pradesh,2012,450,350,245,0.0800552813405495,334,-1,253,-1,-1,-1,-1,1.5644,0.2124,-0.4511,0.0192,1.247,300000
652516,f,1992-04-16,78.6,cbse,2009,83.2,state board,1985,2,B.Tech/B.E.,electronics and communication engineering,73.0,1985,1,Tamil Nadu,2013,570,670,470,0.960603251997053,355,466,-1,-1,-1,-1,-1,1.7081,1.2114,0.3174,-1.6289,0.2889,340000
1232895,f,1993-03-17,72.0,cbse,2010,60.0,cbse,75,2,B.Tech/B.E.,computer science & engineering,72.5,75,0,Uttar Pradesh,2014,500,360,510,0.356536487724475,405,-1,346,-1,-1,-1,-1,0.8463,1.7109,1.2396,-1.3753,1.4386,300000
1218133,m,1994-12-30,79.85,icse,2010,72.0,isc,15875,2,B.Tech/B.E.,computer science & engineering,61.0,15875,0,Uttar Pradesh,2015,630,460,415,0.622642915849938,475,-1,407,-1,-1,-1,-1,-0.8772,-0.6201,-0.2974,-0.3612,0.4805,300000
1131849,f,1992-04-18,84.16,state board,2009,81.7,state board,11513,2,B.Tech/B.E.,computer science & engineering,66.07,11513,0,Andhra Pradesh,2013,440,485,605,0.978799292641428,495,-1,561,-1,-1,-1,-1,1.8517,0.7119,1.0859,-0.7415,-0.2859,300000
87067,f,1987-03-15,69.0,cbse,2005,62.6,cbse,5605,2,B.Tech/B.E.,electrical engineering,76.25,5605,0,Madhya Pradesh,2010,395,455,475,0.694479327708463,195,366,-1,-1,-1,-1,-1,-0.4173,0.1888,-0.4891,0.4148,0.8183,215000
1207352,m,1992-01-04,90.83,state board,2009,92.5,state board,5071,2,B.Tech/B.E.,electronics and electrical engineering,82.0,5071,0,Andhra Pradesh,2013,640,665,630,0.875503907349337,345,-1,-1,-1,516,-1,-1,-1.4517,-2.4516,-1.0659,-0.2344,-0.2859,400000
681036,m,1991-07-05,70.0,cbse,2009,72.0,cbse,186,2,B.Tech/B.E.,electronics and communication engineering,61.0,186,0,Haryana,2013,510,425,515,0.124502074009537,405,233,-1,-1,-1,420,-1,-1.1644,-1.7856,-1.0659,0.1459,-2.5853,180000
245281,m,1989-05-06,89.0,icse,2007,78.0,cbse,4368,2,B.Tech/B.E.,electronics & telecommunications,80.0,4368,0,Orissa,2011,645,535,615,0.985461394326131,465,500,-1,-1,-1,393,-1,-0.7264,-1.0593,-0.344,-0.4078,-0.6035,470000
1202631,f,1993-06-03,91.0,state board,2010,90.0,state board,11223,2,B.Tech/B.E.,computer science & engineering,79.0,11223,1,Telangana,2014,650,425,450,0.622642915849938,415,-1,407,-1,-1,-1,-1,0.8463,0.2124,1.0859,-0.4879,0.6721,300000
615396,m,1993-02-02,67.0,state board,2009,73.8,state board,272,2,B.Tech/B.E.,mechanical engineering,69.75,272,0,Punjab,2014,275,400,385,0.725984147969479,365,-1,-1,438,-1,-1,-1,0.4155,-0.1206,0.4711,1.4136,0.6721,225000
295835,m,1989-11-22,86.0,mp board,2007,83.8,cbse,5400,2,B.Tech/B.E.,information technology,71.4,5400,0,Madhya Pradesh,2011,445,675,655,0.992259189330951,665,-1,-1,-1,-1,-1,-1,0.51,0.6568,-1.6502,-0.2902,-0.7615,505000
918301,m,1993-03-25,85.0,cbse,2010,87.0,state board,11135,1,B.Tech/B.E.,electronics and communication engineering,87.8,11135,1,Karnataka,2014,730,610,695,0.976292560913216,-1,484,-1,-1,446,-1,-1,-0.0154,0.2124,-0.1437,-0.7415,0.6721,450000
327371,f,1990-11-28,87.6,0,2008,89.67,0,6196,2,B.Tech/B.E.,electronics and communication engineering,71.3,6196,0,Maharashtra,2012,475,475,554,0.538386892985096,-1,333,-1,-1,-1,-1,-1,0.0464,0.8128,0.3817,0.884829999999999,0.3444,390000
1202774,m,1988-06-01,55.0,state board,2007,46.0,state board,4350,2,MCA,computer application,64.56,4350,1,Karnataka,2013,560,340,235,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.1282,-0.7866,-0.6048,0.7798,0.0973,105000
109066,m,1988-11-16,64.0,gseb,2006,49.5,gseb,988,2,B.Tech/B.E.,electronics and communication engineering,54.0,988,0,Gujarat,2010,595,595,535,0.694479327708463,-1,366,-1,-1,-1,-1,-1,0.0464,-0.2793,0.8171,2.1774,1.1343,150000
1271694,m,1991-06-22,76.0,cbse,2009,55.6,cbse,75,2,B.Tech/B.E.,computer science & engineering,60.64,75,0,Uttar Pradesh,2014,665,570,560,0.842248322257836,-1,-1,469,-1,-1,-1,-1,0.7027,0.7119,0.9322,-1.5021,-0.0943,120000
512588,m,1988-04-18,61.0,west bengal board of secondary education,2008,65.0,west bengal council of higher secondary education,6575,2,B.Tech/B.E.,computer engineering,68.0,6575,1,Karnataka,2013,535,525,455,0.744758354008939,535,-1,438,-1,-1,-1,-1,-0.6491,0.1888,-0.4891,0.1798,-0.9194,330000
