Solidity,Eccentricity,EquivDiameter,Extrema,FilledArea,Extent,Orientation,EulerNumber,BoundingBox1,BoundingBox2,BoundingBox3,BoundingBox4,ConvexHull1,ConvexHull2,ConvexHull3,ConvexHull4,MajorAxisLength,MinorAxisLength,Perimeter,ConvexArea,Centroid1,Centroid2,Area,microorganism
0.682992949,0.956517423,0.192117057,0.776154253,0.026462763,0.424719288,0.288474829,0.969136654,0.77766914,0.741994207,0.088199316,0.100102259,0.776333369,0.776333369,0.778020988,0.77766914,0.079597329,0.025367118,0.032170057,0.004912963,0.809813685,0.760171478,0.050497251,4
0.728052544,0.833534279,0.198436359,0.147115576,0.028909089,0.684147947,0.090058074,0.979464037,0.141694725,0.586683091,0.034805323,0.156958814,0.145333405,0.145333405,0.142286081,0.141694725,0.089476474,0.030428626,0.023070894,0.004853192,0.144550143,0.637068382,0.054353795,4
0.19847612,0.831041233,0.283012531,0.773608505,0.047766251,0.155655041,0.884687589,0.892917086,0.661587302,0.139718805,0.172870662,0.255892256,0.752055661,0.752055661,0.661587302,0.661587302,0.179312221,0.120636166,0.078555431,0.031904328,0.777512118,0.272705556,0.097425316,2
0.65177441,0.940817325,0.138302921,0.337711069,0.014906441,0.396428161,0.166991253,0.98925814,0.321269841,0.746924429,0.045425868,0.102693603,0.320050601,0.320050601,0.321269841,0.321269841,0.049390511,0.019755591,0.019928817,0.002882272,0.336136916,0.765045965,0.029305344,4
0.474195279,0.642720733,0.402635498,0.484480578,0.120303586,0.331082493,0.678372436,0.921308625,0.347468783,0.619045542,0.180784879,0.212948449,0.348424943,0.348424943,0.3494738,0.349106212,0.130227857,0.115041223,0.083710764,0.028303191,0.434843057,0.70438717,0.205304578,4
0.316438285,0.921885328,0.114079346,0.235878864,0.010645846,0.241979364,0.383781271,0.986492785,0.20149442,0.442944283,0.081024799,0.076074306,0.203420439,0.203420439,0.203809524,0.203037823,0.06853162,0.03188521,0.033978302,0.004659556,0.225719844,0.45743721,0.02164645,1
0.486485343,0.352808026,0.209923376,0.154471545,0.04956691,0.427419505,0.397008867,0.968445787,0.111746032,0.735500879,0.085804416,0.106060606,0.141049968,0.141049968,0.122539683,0.113015873,0.057068542,0.073750254,0.026078002,0.007838458,0.144590933,0.764189812,0.058231911,1
0.371713976,0.952563318,0.146290071,0.742964353,0.015722503,0.213848394,0.210085644,0.963746224,0.73968254,0.08172232,0.085173502,0.11952862,0.740037951,0.740037951,0.73968254,0.73968254,0.094891615,0.033643683,0.046474865,0.0057037,0.78339175,0.117868917,0.032066425,2
0.709108626,0.985965986,0.223172098,0.542213884,0.032198977,0.776339034,0.993489521,0.971131252,0.526984127,0.362917399,0.022712934,0.201178451,0.530044276,0.530044276,0.527619048,0.526984127,0.120254779,0.021942412,0.030633823,0.005907672,0.529976098,0.441863385,0.064611305,4
0.489550487,0.997234798,0.046512131,0.332707942,0.003038058,0.326656285,0.46322167,0.991943605,0.330793651,0.636203866,0.080757098,0.010942761,0.329538267,0.329538267,0.331111111,0.336190476,0.055054766,0.002080962,0.014953195,0.000786917,0.361339814,0.612335056,0.005950779,2
0.293930185,0.863978763,0.319915392,0.36294009,0.068951227,0.237034454,0.650858171,0.936189478,0.200875333,0.638019831,0.188998807,0.190612789,0.235355532,0.235355532,0.216726336,0.21474496,0.152378807,0.090773608,0.130412076,0.02698073,0.266227676,0.697852449,0.124943068,1
0.20464072,0.885586688,0.255033514,0.400250156,0.049141139,0.159384227,0.844390248,0.954347096,0.321904762,0.588752197,0.143217666,0.25,0.344718533,0.344718533,0.321904762,0.323809524,0.152603603,0.085210576,0.129054564,0.025888874,0.374839381,0.658578362,0.081267506,3
0.205349821,0.918622293,0.215053584,0.367729831,0.034283484,0.161805191,0.868845628,0.966096005,0.298412698,0.378734622,0.100946372,0.256734007,0.332068311,0.332068311,0.328888889,0.303492063,0.141463355,0.066614875,0.107457181,0.019347844,0.336157401,0.471556545,0.060664055,3
0.199484396,0.889129415,0.244294749,0.346328716,0.03843095,0.136600501,0.761404468,0.968098385,0.176528718,0.631969338,0.172756399,0.22455462,0.218844689,0.218844689,0.179121046,0.176581363,0.148941035,0.0819164,0.154378824,0.024684511,0.237014033,0.699101351,0.075449842,3
0.724445786,0.734075615,0.03650274,0.480925578,0.001929278,0.707198713,0.940568412,0.997314535,0.478095238,0.351493849,0.008832808,0.028619529,0.484503479,0.484503479,0.483809524,0.478095238,0.009042393,0.012106007,0.005069554,0.000298426,0.473374601,0.339153463,0.004335995,1
0.249268311,0.987997064,0.078457515,0.144465291,0.005858795,0.116309116,0.595751449,0.984222894,0.047619048,0.525483304,0.123659306,0.058922559,0.055660974,0.055660974,0.052698413,0.04952381,0.102907799,0.016833853,0.021076543,0.003440299,0.089539918,0.510330666,0.012330174,2
0.325619569,0.904121934,0.081091198,0.535992969,0.006532918,0.237954461,0.093680041,0.988386286,0.528976107,0.829945519,0.042841541,0.08397667,0.53078974,0.53078974,0.528976107,0.534417236,0.043589824,0.022291037,0.023469848,0.00270888,0.539555256,0.847827985,0.01311769,3
0.205349821,0.918622293,0.215053584,0.367729831,0.034283484,0.161805191,0.868845628,0.966096005,0.298412698,0.378734622,0.100946372,0.256734007,0.332068311,0.332068311,0.328888889,0.303492063,0.141463355,0.066614875,0.107457181,0.019347844,0.336157401,0.471556545,0.060664055,3
0.32537082,0.726391778,0.128933964,0.674171357,0.01228085,0.273801082,0.936470604,0.977844914,0.648888889,0.369068541,0.059936909,0.105218855,0.681846932,0.681846932,0.648888889,0.65015873,0.052448441,0.04764716,0.059862354,0.005367029,0.675129558,0.395593556,0.026215325,3
0.353136432,0.816371247,0.341656638,0.499669235,0.086564332,0.283609167,0.805097738,0.922933521,0.396147336,0.397039478,0.142050687,0.240257923,0.41255256,0.41255256,0.396147336,0.406698771,0.138799683,0.098863161,0.128875319,0.027034186,0.463384504,0.491961097,0.139919648,1
0.168407966,0.981720299,0.219246107,0.94996873,0.03175103,0.050051397,0.689358177,0.931520645,0.673650794,0.549209139,0.281388013,0.293771044,0.676154333,0.676154333,0.673650794,0.685079365,0.255642477,0.056344503,0.104025874,0.024248981,0.796577046,0.725174194,0.062687519,3
0.298241626,0.961752736,0.119040047,0.537754989,0.011797042,0.199478434,0.53840346,0.988307465,0.49653847,0.309766699,0.110174585,0.070243144,0.495528967,0.495528967,0.50359966,0.50391712,0.084111032,0.024899038,0.04300584,0.005276465,0.541272317,0.311445041,0.024188299,1
0.691987277,0.6825156,0.105923949,0.868667917,0.010245129,0.65261425,0.101203494,0.991607922,0.87047619,0.448154657,0.028391167,0.058080808,0.874130297,0.874130297,0.87047619,0.87047619,0.025867227,0.028040209,0.011131039,0.001749413,0.8788768,0.454418006,0.019307636,1
0.386044671,0.97833109,0.090584525,0.849906191,0.007260293,0.179278234,0.124435549,0.98388721,0.860952381,0.793497364,0.041009464,0.135521886,0.859582543,0.859582543,0.860952381,0.860952381,0.074522365,0.016641781,0.023966703,0.002638895,0.866087777,0.837065694,0.015240772,2
0.709108626,0.46695216,0.073300097,0.869918699,0.005175786,0.563534812,0.948393577,0.993286338,0.871746032,0.4543058,0.025867508,0.042087542,0.876660342,0.876660342,0.879365079,0.873015873,0.015265601,0.024206157,0.004336694,0.000945691,0.874896597,0.453916141,0.011173908,3
0.691987277,0.6825156,0.105923949,0.868667917,0.010245129,0.65261425,0.101203494,0.991607922,0.87047619,0.448154657,0.028391167,0.058080808,0.874130297,0.874130297,0.87047619,0.87047619,0.025867227,0.028040209,0.011131039,0.001749413,0.8788768,0.454418006,0.019307636,1
0.805304943,0.871312621,0.136933379,0.610248568,0.014974974,0.734444871,0.546780453,0.990495299,0.582062657,0.215647113,0.056699883,0.04074614,0.590394129,0.590394129,0.586471237,0.584214215,0.038597652,0.024155243,0.012051903,0.00225823,0.600902358,0.209464658,0.028965584,4
0.35734897,0.706913006,0.10481277,0.652282677,0.023328736,0.280342195,0.813092932,0.990936556,0.61968254,0.469244288,0.051735016,0.085016835,0.632511069,0.632511069,0.624126984,0.61968254,0.049428145,0.046696916,0.012588916,0.003554454,0.633733254,0.486248722,0.018998634,2
0.213927651,0.872727273,0.233903259,0.945590994,0.033786751,0.211562764,0.509929219,0.934877476,0.846349206,0.530755712,0.152681388,0.151515152,0.857685009,0.857685009,0.856507937,0.853333333,0.131232192,0.07754188,0.081274185,0.021399739,0.896706864,0.558114787,0.070013855,2
0.541234198,0.960520998,0.199795498,0.620009719,0.026768102,0.276950136,0.170035656,0.965329482,0.604602632,0.782977116,0.086700662,0.153898805,0.602308125,0.602308125,0.60581907,0.657512635,0.097863146,0.030983195,0.036173977,0.006502415,0.649784045,0.828789823,0.053854226,4
0.557395405,0.99850728,0.096224682,0.486554096,0.007455438,0.132670922,0.373734476,0.995971803,0.493333333,0.817223199,0.123028391,0.06986532,0.492093612,0.492093612,0.493333333,0.495238095,0.10374382,0.004876368,0.016190755,0.001923832,0.545251864,0.822344123,0.016686104,2
0.391122746,0.993368408,0.189002894,0.851782364,0.022938445,0.128215446,0.684468772,0.967438738,0.691428571,0.005272408,0.16466877,0.160774411,0.690069576,0.690069576,0.691428571,0.691428571,0.14683659,0.018164159,0.061080028,0.008209318,0.77076622,0.059147171,0.048812336,2
0.210553705,0.839483666,0.28546602,0.613508443,0.049225406,0.156948226,0.913357763,0.911043974,0.521269841,0.398066784,0.155835962,0.285353535,0.594560405,0.594560405,0.521269841,0.525079365,0.182205893,0.119560122,0.073499216,0.030569814,0.620684159,0.551605241,0.098910519,2
0.247392626,0.783029487,0.164466543,0.966228893,0.018676294,0.173458899,0.745088034,0.958710977,0.879365079,0.620386643,0.111671924,0.138047138,0.884250474,0.884250474,0.883809524,0.881904762,0.082287458,0.064459297,0.047045524,0.01038348,0.928187081,0.637818152,0.038784725,2
0.59635341,0.932594853,0.28630566,0.684442742,0.058015409,0.316915128,0.739777931,0.948663632,0.579243317,0.390552453,0.132928565,0.178013302,0.622413909,0.622413909,0.579850166,0.579647883,0.125126503,0.055231086,0.046391572,0.015293254,0.643434035,0.471895531,0.103703298,4
0.301227087,0.825168237,0.31789268,0.427141964,0.076128849,0.298552053,0.541207037,0.929170863,0.253968254,0.119507909,0.186750789,0.151515152,0.253636939,0.253636939,0.253968254,0.254603175,0.136850414,0.094337271,0.121874867,0.025952616,0.341762383,0.163003268,0.119573777,3
0.317959574,0.894738774,0.195277341,0.144465291,0.026162778,0.202435279,0.672144152,0.957703927,0.044444444,0.707381371,0.136908517,0.128787879,0.134724858,0.134724858,0.044444444,0.044444444,0.108360937,0.058484401,0.048816808,0.010681326,0.111188491,0.739528171,0.051553482,2
0.205349821,0.918622293,0.215053584,0.367729831,0.034283484,0.161805191,0.868845628,0.966096005,0.298412698,0.378734622,0.100946372,0.256734007,0.332068311,0.332068311,0.328888889,0.303492063,0.141463355,0.066614875,0.107457181,0.019347844,0.336157401,0.471556545,0.060664055,3
0.391946218,0.867355928,0.135483135,0.163227017,0.017744918,0.314100355,0.315004796,0.970795569,0.137142857,0.308435852,0.07192429,0.082491582,0.137254902,0.137254902,0.137142857,0.140952381,0.055511787,0.034773573,0.036430179,0.004782346,0.162498826,0.317282385,0.028358402,3
0.74056067,0.961042457,0.175776699,0.131332083,0.024841112,0.427960839,0.848133759,0.973481034,0.081904762,0.206502636,0.052996845,0.122895623,0.128399747,0.128399747,0.116825397,0.111111111,0.072779461,0.02295881,0.019142393,0.003749155,0.095777808,0.245542156,0.043270237,2
0.854219546,0.930055838,0.146741506,0.8274001,0.016054261,0.558542479,0.355624918,0.982953647,0.828508683,0.230032366,0.062398218,0.057520834,0.829859903,0.829859903,0.830203605,0.829110881,0.046701502,0.02060727,0.013075635,0.002374136,0.853826018,0.231821927,0.03222591,4
0.298230565,0.978404503,0.106920442,0.073170732,0.009641953,0.275801008,0.998831824,0.975495133,0.06984127,0.630931459,0.023974763,0.171717172,0.07084124,0.07084124,0.07047619,0.06984127,0.093110985,0.021195898,0.040080997,0.004424815,0.062144319,0.677256933,0.019586735,2
0.788741219,0.904229338,0.160416061,0.555508885,0.01971188,0.682228751,0.641633332,0.986830868,0.536702393,0.244107751,0.056512267,0.070906238,0.554785592,0.554785592,0.544895965,0.539401912,0.056282944,0.025257286,0.012610886,0.003103436,0.555015562,0.252078885,0.037869194,4
0.638873353,0.728398385,0.032268087,0.455284553,0.001649865,0.628539945,0.939008059,0.996978852,0.452698413,0.34797891,0.009463722,0.027777778,0.457938014,0.457938014,0.458412698,0.452698413,0.008626173,0.011924172,0.004573605,0.000310015,0.448227762,0.33386236,0.003708023,1
0.629140376,0.506325707,0.042079994,0.208255159,0.002732034,0.519686796,0.499650901,0.992279288,0.196825397,0.247803163,0.021451104,0.025252525,0.204301075,0.204301075,0.201904762,0.197460317,0.007466592,0.015327511,0.008353259,0.000476322,0.194776984,0.232731516,0.005213161,2
0.38316252,0.878392267,0.237012689,0.441525954,0.050019293,0.291710199,0.22813806,0.933870426,0.433650794,0.844463972,0.099053628,0.170875421,0.437065149,0.437065149,0.436190476,0.433650794,0.099558253,0.057982622,0.065941659,0.012269647,0.464875235,0.884381082,0.071618672,2
0.741189711,0.622390799,0.265350396,0.691682301,0.05322145,0.663395809,0.827849163,0.934206109,0.647619048,0.770650264,0.076340694,0.113636364,0.669196711,0.669196711,0.65015873,0.648888889,0.062972918,0.065094746,0.025122201,0.007637383,0.682418783,0.796546221,0.0870588,2
0.159109598,0.969631714,0.222140205,0.437148218,0.032119145,0.069668722,0.290529361,0.955018463,0.333333333,0.719683656,0.270662461,0.231481481,0.346616066,0.346616066,0.333333333,0.333333333,0.2384995,0.067957726,0.080857673,0.026189618,0.455003328,0.797903804,0.064102947,2
0.541942663,0.760688772,0.154380952,0.227702097,0.028230475,0.516437265,0.621489897,0.979892307,0.172538527,0.370698479,0.074045877,0.060962694,0.173252565,0.173252565,0.172538527,0.172686352,0.057348371,0.039662415,0.016650323,0.004449798,0.198362395,0.375778752,0.036490491,1
0.799095782,0.832166891,0.133134679,0.667917448,0.015562839,0.932062643,0.980713117,0.972473985,0.659047619,0.091388401,0.022712934,0.068181818,0.65654649,0.65654649,0.659047619,0.659047619,0.036088522,0.026635997,0.011770387,0.002162573,0.661286182,0.100027802,0.027580914,4
0.325816867,0.863403891,0.386374156,0.652908068,0.099865616,0.231501882,0.752532162,0.911379658,0.521269841,0.250439367,0.190536278,0.276094276,0.660341556,0.660341556,0.523174603,0.522539683,0.180507553,0.109580166,0.093384762,0.033996206,0.626050324,0.398719884,0.16953241,4
0.547414892,0.694994903,0.339036257,0.514389997,0.09544503,0.443632022,0.629555274,0.939781108,0.404948319,0.671226491,0.145949012,0.155469312,0.417649088,0.417649088,0.406347775,0.405997911,0.098839064,0.093772722,0.065876784,0.022036511,0.47045782,0.728074627,0.163507639,4
0.687149381,0.892144867,0.041092279,0.21575985,0.002261912,0.647667063,0.943245134,0.998657268,0.213968254,0.056239016,0.007570978,0.04040404,0.215053763,0.215053763,0.213968254,0.213968254,0.015447575,0.009810547,0.004525782,0.000398094,0.203362013,0.047752466,0.005053677,1
0.474888117,0.992499694,0.091415715,0.255784866,0.007091758,0.173022824,0.855787346,0.986908359,0.203174603,0.705623902,0.047318612,0.125420875,0.240986717,0.240986717,0.236825397,0.234920635,0.078233012,0.008979239,0.013399392,0.002130123,0.206062145,0.735782751,0.015450096,2
0.806973183,0.853882794,0.126648808,0.656196549,0.012961127,0.802425435,0.547485497,0.990089565,0.622159157,0.201730682,0.049909119,0.036630103,0.619798021,0.619798021,0.622159157,0.623349107,0.033249171,0.022950117,0.014144412,0.001968175,0.638201994,0.19513779,0.025488599,4
0.684152859,0.880362168,0.124979886,0.497185741,0.013602516,0.458140183,0.630011264,0.994293387,0.45968254,0.536906854,0.066876972,0.050505051,0.459835547,0.459835547,0.46031746,0.45968254,0.039349813,0.023884083,0.013392075,0.002316132,0.473020902,0.531798757,0.024959381,4
0.412418639,0.759623149,0.08801986,0.227016886,0.007113934,0.414337278,0.231561813,0.986908359,0.222222222,0.453427065,0.041009464,0.052188552,0.229601518,0.229601518,0.223492063,0.222857143,0.03173599,0.028824002,0.030484156,0.002354377,0.232811737,0.447844977,0.014602833,3
0.384420602,0.551217423,0.242642313,0.268918074,0.044009704,0.342249698,0.527243517,0.954682779,0.23047619,0.40685413,0.107886435,0.138888889,0.265022138,0.265022138,0.238095238,0.232380952,0.071180667,0.078251293,0.08405557,0.012730324,0.27460547,0.444795525,0.074569142,3
0.21709573,0.947779273,0.217478108,0.577861163,0.031103502,0.106544061,0.720595887,0.94394092,0.437460317,0.014059754,0.191167192,0.211279461,0.487666034,0.487666034,0.481904762,0.476190476,0.178544079,0.066933221,0.06454743,0.018664652,0.508889153,0.052695021,0.061830288,2
0.438201273,0.805255893,0.186930472,0.121312213,0.024291462,0.317141676,0.191497114,0.971651703,0.118453172,0.187208738,0.076535771,0.136099632,0.121013612,0.121013612,0.119635292,0.130080878,0.071816914,0.05403599,0.047049867,0.00750534,0.135571939,0.23490858,0.047923758,1
0.51325961,0.94618867,0.228094582,0.357723577,0.057856151,0.431705062,0.55799936,0.96341054,0.222222222,0.297891037,0.141324921,0.073232323,0.225173941,0.225173941,0.222222222,0.222857143,0.117824094,0.044792582,0.025391671,0.008549465,0.280597222,0.309816853,0.067063385,1
0.582614225,0.889477548,0.129027001,0.634771732,0.015505182,0.544663324,0.009467407,0.977173548,0.631746032,0.63884007,0.022082019,0.11952862,0.636938646,0.636938646,0.638095238,0.633015873,0.047545904,0.027245647,0.01803857,0.002907768,0.635065661,0.649182593,0.026245228,4
0.21207484,0.966744158,0.19050085,0.322701689,0.022898529,0.108258283,0.344694965,0.971466935,0.32,0.862917399,0.185488959,0.170875421,0.318785579,0.318785579,0.32,0.32,0.168631243,0.050003154,0.061896316,0.015343723,0.385484442,0.946873207,0.049460243,2
0.507247791,0.571914228,0.110602704,0.043896666,0.011266069,0.478978234,0.490973681,0.98305373,0.029597989,0.891483557,0.045447397,0.057655145,0.03978735,0.03978735,0.032918684,0.029597989,0.029096474,0.035421939,0.022150386,0.002650498,0.034265909,0.893335182,0.020679384,1
0.722759539,0.937537907,0.14496685,0.832962859,0.01610433,0.444717776,0.380777975,0.981948927,0.829349515,0.239607203,0.075881302,0.059473378,0.826202079,0.826202079,0.833843691,0.834124577,0.049254881,0.020238464,0.018253689,0.002786704,0.855785513,0.240262623,0.03162301,4
0.719761786,0.969663234,0.235849409,0.663957029,0.037045561,0.450997744,0.792094254,0.967226081,0.588537055,0.435158252,0.087302732,0.147646056,0.587929724,0.587929724,0.588679552,0.588537055,0.103950766,0.02805186,0.025814269,0.006404726,0.624274025,0.491690388,0.071058708,4
0.569073152,0.903544203,0.157784082,0.61332585,0.020551653,0.488679766,0.058568125,0.975188853,0.610161051,0.661959767,0.039241057,0.130726362,0.613191784,0.613191784,0.615384084,0.61274476,0.064045309,0.031813068,0.022623422,0.004430133,0.624652108,0.680056535,0.038046706,4
0.940641416,0.422390799,0.019421063,0.340212633,0.000913635,0.99639111,0.771771138,0.999328634,0.34031746,0.137961336,0.005678233,0.010942761,0.342820999,0.342820999,0.341587302,0.340952381,0,0.00831018,0,3.48E-06,0.331283769,0.118362347,0.002003529,1
0.82517493,0.645551768,0.124598192,0.870391328,0.012355199,0.734084707,0.141967273,0.987349135,0.870151449,0.452977621,0.031237519,0.061036589,0.873483279,0.873483279,0.87078637,0.870151449,0.024466159,0.028312763,0.010194344,0.001867102,0.879573686,0.456874849,0.024840076,3
0.57745609,0.449210816,0.085694224,0.211382114,0.00824489,0.492650194,0.093201181,0.988251091,0.198095238,0.588752197,0.032807571,0.050505051,0.208096142,0.208096142,0.200634921,0.2,0.017502747,0.026957006,0.015474735,0.001546599,0.196821348,0.589611216,0.014034668,3
0.219691953,0.884803622,0.305717103,0.41025641,0.101009877,0.169880083,0.370720169,0.94931185,0.4,0.535149385,0.213249211,0.218855219,0.41429475,0.41429475,0.415238095,0.4,0.171872844,0.096070184,0.145502466,0.033045879,0.492065345,0.620957199,0.111589566,3
0.264228047,0.867661813,0.139360267,0.916823014,0.014556067,0.198270018,0.216516462,0.959718026,0.893968254,0.289103691,0.083911672,0.121212121,0.893105629,0.893105629,0.893968254,0.893968254,0.083077217,0.050867953,0.035571075,0.007485563,0.947291437,0.309626838,0.029664185,2
0.810910314,0.84229781,0.116284132,0.638524078,0.012507041,0.959851097,0.005831411,0.988922457,0.644444444,0.542179262,0.01829653,0.062289562,0.644528779,0.644528779,0.644444444,0.644444444,0.032394397,0.023401654,0.008145897,0.00169784,0.644439127,0.544921682,0.022297978,4
0.173371671,0.963648599,0.118773022,0.321450907,0.010533412,0.080605163,0.315866027,0.984222894,0.321904762,0.870826011,0.138170347,0.142255892,0.324478178,0.324478178,0.323174603,0.322539683,0.124749999,0.038494666,0.033370361,0.008956251,0.366992316,0.939592819,0.023045563,2
0.543179081,0.970830784,0.188145957,0.645403377,0.02421576,0.242524034,0.167607372,0.963074857,0.624761905,0.811950791,0.089589905,0.152356902,0.622390892,0.622390892,0.625396825,0.698412698,0.095448045,0.025835873,0.037328074,0.005819014,0.671732817,0.861824038,0.048443527,4
0.503332201,0.886797993,0.488265033,0.760475297,0.173519668,0.428216468,0.914332078,0.78986237,0.648888889,0.464850615,0.14384858,0.303030303,0.723592663,0.723592663,0.714285714,0.696507937,0.164248557,0.09109849,0.137472451,0.033827001,0.722245404,0.604128162,0.259741036,3
0.57745609,0.449210816,0.085694224,0.211382114,0.00824489,0.492650194,0.093201181,0.988251091,0.198095238,0.588752197,0.032807571,0.050505051,0.208096142,0.208096142,0.200634921,0.2,0.017502747,0.026957006,0.015474735,0.001546599,0.196821348,0.589611216,0.014034668,3
0.352293769,0.532937722,0.056342763,0.411507192,0.00383638,0.318340801,0.583729317,0.994964753,0.368253968,0.990333919,0.041009464,0.037037037,0.36685642,0.36685642,0.377142857,0.377460317,0.0196733,0.027293103,0.015872831,0.001519944,0.378938832,0.971882353,0.00771508,2
0.14910213,0.987103879,0.213633744,0.33083177,0.02843356,0.062165238,0.103924225,0.953004364,0.335873016,0.552724077,0.141324921,0.455387205,0.334598355,0.334598355,0.335873016,0.337142857,0.276407204,0.051239849,0.07523206,0.02613341,0.430453758,0.733370391,0.059986244,3
0.856952377,0.929835778,0.146741506,0.827090524,0.016050033,0.560877263,0.355879881,0.982996727,0.82820603,0.230064587,0.062097475,0.057474537,0.829651169,0.829651169,0.829831109,0.828709284,0.046634741,0.020619907,0.012956796,0.002364415,0.853480687,0.231874487,0.03222591,4
0.409974101,0.593098485,0.128219346,0.841192201,0.013050127,0.362646818,0.86347254,0.978291616,0.818119073,0.814971922,0.05153682,0.088856863,0.844371395,0.844371395,0.822484847,0.821482603,0.036852842,0.042063616,0.034737231,0.00418604,0.844186043,0.83365559,0.026123957,3
0.807502056,0.855340756,0.126213359,0.655409631,0.012786453,0.793721854,0.518399471,0.991272239,0.61968254,0.20913884,0.051735016,0.034511785,0.617330803,0.617330803,0.61968254,0.620952381,0.033058542,0.022702654,0.014303799,0.001955124,0.636652168,0.201523283,0.025348126,4
0.809217622,0.654888046,0.119823639,0.87054409,0.012183277,0.753151914,0.134911253,0.986908359,0.871111111,0.45254833,0.029652997,0.058080808,0.874762808,0.874762808,0.871111111,0.871111111,0.024774287,0.028227252,0.008209019,0.001788817,0.880001983,0.45680019,0.023364533,4
0.178461183,0.660247155,0.34701184,0.659161976,0.064548749,0.168180897,0.850535289,0.908694193,0.502857143,0.677504394,0.178548896,0.331649832,0.51486401,0.51486401,0.514920635,0.514285714,0.18941116,0.174997163,0.178190311,0.050563185,0.578646086,0.805005743,0.139768548,2
0.754292386,0.975398161,0.214339973,0.167197688,0.030661929,0.362690243,0.203069167,0.976809983,0.155482201,0.197665079,0.085254965,0.141945082,0.163799828,0.163799828,0.159953014,0.157126155,0.103336574,0.024929279,0.028936452,0.00516956,0.185572911,0.244617569,0.060401565,4
0.682551664,0.658632081,0.151280138,0.896810507,0.018263828,0.666658847,0.929812501,0.9741524,0.867301587,0.427943761,0.039116719,0.077441077,0.864642631,0.864642631,0.867301587,0.867301587,0.033468338,0.03585506,0.020521078,0.003179539,0.881470976,0.445045544,0.033850662,2
0.171976343,0.629793222,0.280906907,0.141338336,0.076394956,0.12811169,0.362443221,0.945283652,0.017777778,0.132688928,0.213880126,0.247474747,0.116382037,0.116382037,0.080634921,0.034285714,0.13436025,0.130569198,0.076041205,0.036198762,0.117753558,0.226901675,0.096159405,3
0.286759147,0.796317142,0.183150038,0.232645403,0.023665805,0.230780104,0.768977988,0.96978852,0.162539683,0.450790861,0.100315457,0.137205387,0.192915876,0.192915876,0.167619048,0.162539683,0.081915296,0.062251115,0.094503149,0.010660466,0.199927706,0.495470738,0.046320385,3
0.464228733,0.858668787,0.026835947,0.430268918,0.001348277,0.423043726,0.902053138,0.997985901,0.428571429,0.48857645,0.010725552,0.035353535,0.431372549,0.431372549,0.428571429,0.428571429,0.014478642,0.011191977,0.008214866,0.000420693,0.423096914,0.477999129,0.00295047,1
0.637178677,0.726423983,0.160901129,0.417301843,0.029485432,0.609814966,0.876230889,0.982583438,0.382185378,0.821130392,0.045344194,0.087459423,0.39147353,0.39147353,0.392011059,0.391057261,0.047582241,0.044399343,0.013183827,0.004337733,0.393001551,0.832140313,0.038978815,1
0.635865394,0.432093479,0.051688858,0.69043152,0.004949595,0.652133065,0.407385413,0.992614971,0.69015873,0.017574692,0.020189274,0.026094276,0.693232132,0.693232132,0.692698413,0.691428571,0.011562619,0.020828735,0.004448481,0.000638573,0.692083081,0.006464325,0.006857849,1
0.141141904,0.881671357,0.168935544,0.151969981,0.019403654,0.110712329,0.468436961,0.975159449,0.090793651,0.178383128,0.193690852,0.13047138,0.14800759,0.14800759,0.091428571,0.090793651,0.144084457,0.08191641,0.050820312,0.018816472,0.183739438,0.216650884,0.040529091,2
0.637134913,0.323651046,0.111361648,0.389618512,0.013030385,0.66089966,0.950654167,0.964081907,0.375873016,0.579086116,0.032176656,0.055555556,0.374446553,0.374446553,0.377142857,0.379047619,0.022677258,0.035164641,0.020795904,0.002081448,0.381128258,0.577714125,0.020852646,2
0.438826919,0.746078551,0.088947305,0.984990619,0.00807192,0.427254098,0.919984112,0.982544478,0.973333333,0.332161687,0.030914826,0.066498316,0.984187223,0.984187223,0.979047619,0.974603175,0.030904879,0.028991518,0.02976376,0.002232689,0.986123168,0.342726696,0.014832092,3
0.247472685,0.938896366,0.290513723,0.634771732,0.056867119,0.192586016,0.579399211,0.943269554,0.395555556,0.387521968,0.244164038,0.153198653,0.394054396,0.394054396,0.395873016,0.459365079,0.161206782,0.065501849,0.131144016,0.026901784,0.507411748,0.428439307,0.102000538,3
0.606649197,0.968312462,0.20918812,0.759542585,0.029401458,0.310204683,0.175645951,0.962822477,0.756005353,0.571218528,0.089214248,0.146718343,0.754717281,0.754717281,0.756322553,0.756068793,0.096557492,0.026093334,0.045403784,0.006238402,0.786581903,0.61438305,0.058196406,4
0.582602788,0.759904564,0.049560999,0.587867417,0.00311789,0.574256223,0.649075319,0.991607922,0.581587302,0.427943761,0.022712934,0.026094276,0.582542694,0.582542694,0.582857143,0.582222222,0.017672696,0.017998004,0.009392419,0.000678557,0.584210741,0.411412602,0.006479073,1
0.69604745,0.685133978,0.107522257,0.868667917,0.010697511,0.674974332,0.092024649,0.991607922,0.87047619,0.449033392,0.028391167,0.057239057,0.874130297,0.874130297,0.871111111,0.87047619,0.025955621,0.028001274,0.011940045,0.001780124,0.878881295,0.454099547,0.019756188,1
0.186545579,0.921781256,0.295761573,0.470999314,0.058309984,0.121637398,0.241162935,0.933273862,0.472743659,0.49408221,0.226044277,0.301550787,0.476361735,0.476361735,0.476625106,0.474226173,0.227257859,0.096966906,0.159096926,0.037124851,0.568513356,0.651525824,0.112673505,3
