ID,Segment type,Segment Description,Answer,Count,Percentage,It became a relationship
293757,university,Penn State University,Yes,4,0.4,0
292886.0366,mobile,"Meridian, Idaho",No,796.2720655,0.276898009,1
292890.325,web,"Meridian, Idaho",No,0,0,0
293217,university,Northern Illinois University,Yes,0,0,1
292893.6211,gender,"Meridian, Idaho",No,456.7825599,0.2114472,0
293673.0405,university,"University of Wisconsin, Eau Claire",Yes,0.750844246,0.093855531,1
292897.4458,gender,"Meridian, Idaho",No,569.6907248,0.26316068,0
292884.84,mobile,"Meridian, Idaho",No,1078.282109,0.279960547,1
292897.2847,mobile,"Meridian, Idaho",No,865.5215958,0.437947134,1
292890.0271,gender,"Meridian, Idaho",No,1073.976468,0.35780179,0
292881.8846,mobile,"Meridian, Idaho",No,861.8001482,0.22380823,1
292884.1085,mobile,"Meridian, Idaho",No,1024.700901,0.26606235,1
292897.7541,mobile,"Meridian, Idaho",No,856.9446121,0.443867432,1
292888.1649,web,"Meridian, Idaho",No,0,0,0
292890.5364,web,"Meridian, Idaho",No,0,0,0
292888.9387,web,"Meridian, Idaho",No,0,0,0
292893.934,gender,"Meridian, Idaho",No,1150.988193,0.49151721,0
292882.2662,mobile,"Meridian, Idaho",No,889.74697,0.231057235,1
293711,university,Middlebury College,No,0,0,0
292881.103,mobile,"Meridian, Idaho",No,804.5429296,0.208956528,1
292881.9946,mobile,"Meridian, Idaho",No,1379.811268,0.358172889,0
293587.0205,university,Syracuse University,I don't use Tinder,0,0,1
292889.1158,web,"Meridian, Idaho",No,0,0,0
292897.6945,gender,"Meridian, Idaho",No,1003.593715,0.509587579,0
293055,university,University of Michigan,Yes,14,0.163,0
292887.4832,mobile,"Meridian, Idaho",No,796.0629767,0.296975213,1
292896.2391,gender,"Meridian, Idaho",No,887.1650763,0.415957415,1
292893.9189,gender,"Meridian, Idaho",No,1150.689904,0.49099929,0
292893.6206,gender,"Meridian, Idaho",No,487.8249345,0.220136735,0
292900.4532,gender,"Meridian, Idaho",No,540.6190345,0.291229898,0
292881.7711,mobile,"Meridian, Idaho",No,1248.847364,0.324202729,0
292896.2209,gender,"Meridian, Idaho",No,887.5112567,0.415684654,1
292890.1194,web,"Meridian, Idaho",No,0,0,0
293365,university,Elon University,I don't use Tinder,2,0.333,0
292888.2465,web,"Meridian, Idaho",No,0,0,0
292889.1271,web,"Meridian, Idaho",No,0,0,0
292883.4988,mobile,"Meridian, Idaho",No,1749.759784,0.454132231,0
292892.3737,gender,"Meridian, Idaho",No,960.3716815,0.358276696,1
293156.8022,university,University of North Carolina,I don't use Tinder,0,0,1
292881.8458,mobile,"Meridian, Idaho",No,858.9561649,0.223070541,1
293712.2019,university,University of Tampa,I don't use Tinder,0.016627974,0.016627974,1
292896.1,mobile,"Meridian, Idaho",No,887.169431,0.423004627,1
293264.1714,university,"University of California, Santa Cruz",Yes,2.801787614,0.377632844,1
292890.0412,web,"Meridian, Idaho",No,0,0,0
292894.72,mobile,"Meridian, Idaho",No,912.3857975,0.405598928,1
292889.5931,web,"Meridian, Idaho",No,0,0,0
292887.8039,mobile,"Meridian, Idaho",No,1038.765113,0.318365089,1
292882.3148,mobile,"Meridian, Idaho",No,1567.459926,0.406846261,0
292889.3777,mobile,"Meridian, Idaho",No,795.7891636,0.323267404,1
292888.1313,web,"Meridian, Idaho",No,0,0,0
292882.4699,mobile,"Meridian, Idaho",No,1658.373474,0.430427932,0
292900.7397,gender,"Meridian, Idaho",No,782.4866066,0.472161194,0
292898.131,mobile,"Meridian, Idaho",No,850.0577035,0.448621149,1
292893.8045,mobile,"Meridian, Idaho",No,929.1155054,0.394051178,1
292895.7024,gender,"Meridian, Idaho",No,540.9107039,0.244077376,0
293629,university,Whatsgoodly University,I don't use Tinder,0,0,1
292899.6129,gender,"Meridian, Idaho",No,823.2697184,0.466301646,1
292889.8237,web,"Meridian, Idaho",No,0,0,0
292896.264,mobile,"Meridian, Idaho",No,884.172683,0.425073145,1
292901.051,gender,"Meridian, Idaho",No,507.4243558,0.295120098,0
292890.8677,web,"Meridian, Idaho",No,0,0,0
293257,university,UMass Amherst,I don't use Tinder,3,0.25,1
292884.9027,mobile,"Meridian, Idaho",No,1082.876232,0.281152197,1
292887.6894,web,"Meridian, Idaho",No,0,0,0
292897.9523,mobile,"Meridian, Idaho",No,794.5498775,0.442266616,1
292887.3275,mobile,"Meridian, Idaho",No,1047.469436,0.312356895,1
292897.7765,gender,"Meridian, Idaho",No,566.4940844,0.266247091,0
293611,university,University of Delaware,I don't use Tinder,1,0.25,0
292885.8024,mobile,"Meridian, Idaho",No,796.3059156,0.273647639,1
292890.4745,web,"Meridian, Idaho",No,0,0,0
293655,university,University of Kansas,Yes,3,0.3,0
292884.5294,mobile,"Meridian, Idaho",No,796.4898956,0.255981441,1
292883.3108,mobile,"Meridian, Idaho",No,966.2688613,0.250905916,1
292883.9668,mobile,"Meridian, Idaho",No,1544.097083,0.400786274,0
292898.9664,gender,"Meridian, Idaho",No,683.6289432,0.371086991,0
292889.8085,web,"Meridian, Idaho",No,0,0,0
292882.0436,mobile,"Meridian, Idaho",No,873.4450183,0.226828742,1
293465,university,James Madison University,No,0,0,0
293459,university,Marquette University,No,1,0.5,0
293335,university,University of Missouri,I don't use Tinder,8,0.267,0
293577,university,Pepperdine University,Yes,0,0,0
293321,university,Rice University ,No,4,0.667,1
292896.4823,gender,"Meridian, Idaho",No,1079.358045,0.517871146,0
293024.1827,university,University of Pennsylvania,I don't use Tinder,18.29039703,0.684450254,1
292895.4008,gender,"Meridian, Idaho",No,533.2197073,0.240608888,0
293323,university,Rice University ,I don't use Tinder,1,0.167,0
293240.8509,university,University of Washington,No,0.679090616,0.679090616,1
293625,university,Whatsgoodly University,Yes,0,0,0
292882.9842,mobile,"Meridian, Idaho",No,1959.759831,0.508603233,0
292889.0312,web,"Meridian, Idaho",No,0,0,0
292889.9291,mobile,"Meridian, Idaho",No,999.9298822,0.345171266,1
293041,university,"University of California, Santa Barbara",I don't use Tinder,17,0.227,1
292901,gender,Female respondents,No,797,0.487,1
292895.1301,gender,"Meridian, Idaho",No,1163.866729,0.527110762,0
292889.8919,mobile,"Meridian, Idaho",No,795.7148518,0.330403003,1
292884.6742,mobile,"Meridian, Idaho",No,1066.13411,0.27680953,1
292889.1629,web,"Meridian, Idaho",No,0,0,0
292881.2515,mobile,"Meridian, Idaho",No,815.4247067,0.211779105,1
293077,university,University of Virginia,I don't use Tinder,8,0.444,1
292895.1419,gender,"Meridian, Idaho",No,526.6177622,0.23763154,0
292900.4089,gender,"Meridian, Idaho",No,833.9438801,0.491039198,0
292890.5512,web,"Meridian, Idaho",No,0,0,0
292890.033,web,"Meridian, Idaho",No,0,0,0
292890.4936,web,"Meridian, Idaho",No,0,0,0
292882.4422,mobile,"Meridian, Idaho",No,902.6398492,0.234401463,1
292894.6277,gender,"Meridian, Idaho",No,1164.661928,0.51525891,0
292901.8037,gender,"Meridian, Idaho",No,458.8772601,0.280008583,0
293409,university,Rochester Institute of Technology,Yes,0,0,0
292945.5949,university,University of Pennsylvania,I don't use Tinder,0.487606537,0.162372977,1
292893.5529,gender,"Meridian, Idaho",No,474.4328708,0.218639837,0
292896.901,gender,"Meridian, Idaho",No,571.4751859,0.257861358,0
292890.2393,web,"Meridian, Idaho",No,0,0,0
292883.3183,mobile,"Meridian, Idaho",No,1829.110458,0.474714658,0
292898.5248,gender,"Meridian, Idaho",No,496.3093017,0.269353381,0
292890.4332,mobile,"Meridian, Idaho",No,990.7198229,0.351528547,1
292896.8887,gender,"Meridian, Idaho",No,489.1101669,0.252664478,0
293607.8142,university,"University of Wisconsin, Eau Claire",Yes,0.43214805,0.43214805,1
292888.4905,web,"Meridian, Idaho",No,0,0,0
292890.5562,web,"Meridian, Idaho",No,0,0,0
293603.2536,university,Syracuse University,I don't use Tinder,32.89822245,0.2860715,1
292893.5965,gender,"Meridian, Idaho",No,937.2139591,0.376523056,1
292890.8937,mobile,"Meridian, Idaho",No,982.3036662,0.357337834,1
292881.032,mobile,"Meridian, Idaho",No,799.3407057,0.207607146,1
292881.1168,mobile,"Meridian, Idaho",No,805.5527388,0.209218458,1
292883.1271,mobile,"Meridian, Idaho",No,1913.136232,0.496509739,0
292895.2707,gender,"Meridian, Idaho",No,905.505809,0.401506442,1
292887.0777,web,"Meridian, Idaho",No,0,0,0
292888.7687,web,"Meridian, Idaho",No,0,0,0
292890.0036,web,"Meridian, Idaho",No,0,0,0
292896.5743,gender,"Meridian, Idaho",No,563.1442005,0.254104247,0
293167,university,Cal Poly San Luis Obispo,I don't use Tinder,7,0.28,0
293446.0729,university,Vassar College,No,2.615160538,0.903790134,1
292887.9418,web,"Meridian, Idaho",No,0,0,0
292893.2576,gender,"Meridian, Idaho",No,473.1332842,0.215627159,0
292890.7241,web,"Meridian, Idaho",No,0,0,0
292898.5118,gender,"Meridian, Idaho",No,336.9616427,0.199220576,0
292882.6057,mobile,"Meridian, Idaho",No,914.6183891,0.237508524,1
292890.9476,web,"Meridian, Idaho",No,0,0,0
292887.2681,web,"Meridian, Idaho",No,0,0,0
292991,university,Stanford University,No,58,0.537,0
293649,university,University of Dayton,Yes,4,0.571,1
292882.9229,mobile,"Meridian, Idaho",No,1923.810908,0.499278597,0
292884.9183,mobile,"Meridian, Idaho",No,1125.892556,0.292310015,0
292891.8709,gender,"Meridian, Idaho",No,1110.320984,0.420906754,0
293564.5368,university,Providence College,No,3.585971311,0.873522494,1
292895,gender,Male respondents,No,1172,0.528,0
293306.1753,university,"University of California, Santa Cruz",Yes,2,0.603681646,1
292886.0921,mobile,"Meridian, Idaho",No,1070.0436,0.296774986,1
292887.2348,web,"Meridian, Idaho",No,0,0,0
293349,university,Lehigh University,Yes,0,0,1
292890.5828,web,"Meridian, Idaho",No,0,0,0
292891.9921,mobile,"Meridian, Idaho",No,962.2341109,0.371190926,1
292882.7044,mobile,"Meridian, Idaho",No,1795.768231,0.466066162,0
292891.8878,gender,"Meridian, Idaho",No,1110.654394,0.421485653,0
292889.6486,mobile,"Meridian, Idaho",No,1005.056092,0.341632879,1
293016.4935,university,University of Southern California,No,5.165941791,0.488021914,1
292890.3153,web,"Meridian, Idaho",No,0,0,0
293580.5728,university,Washington State University,No,1,1,1
293565,university,Cal State Northridge,Yes,0,0,1
292898.9308,gender,"Meridian, Idaho",No,498.095435,0.273493963,0
292900.5086,gender,"Meridian, Idaho",No,827.7155184,0.49035823,0
292887.8986,web,"Meridian, Idaho",No,0,0,0
292889.2741,mobile,"Meridian, Idaho",No,795.8041384,0.321829489,1
293694.6316,university,"Westport, CT",Yes,0.88533766,0.110667207,1
292881.0653,mobile,"Meridian, Idaho",No,801.7842513,0.208240966,1
292890.8691,mobile,"Meridian, Idaho",No,982.7539477,0.357027025,1
292893,gender,Male respondents,Yes,472,0.213,1
293593,university,Appalachian State University,I don't use Tinder,46,0.4,1
293275,university,Emory University,I don't use Tinder,1,0.2,0
292888.0571,web,"Meridian, Idaho",No,0,0,0
292955,university,Northwestern University,No,65,0.542,0
293278.1579,university,"University of California, Santa Cruz",Yes,5.07603115,0.195427199,1
293135,university,University of Mississippi,No,1,0.333,0
292884.1992,mobile,"Meridian, Idaho",No,1031.340194,0.267784487,1
292884.2082,mobile,"Meridian, Idaho",No,1437.98045,0.373261141,0
292898.3935,mobile,"Meridian, Idaho",No,845.2608526,0.451932195,1
292894.4469,gender,"Meridian, Idaho",No,478.3664101,0.227758496,0
292960.0258,university,University of Pennsylvania,I don't use Tinder,24,0.201386842,1
292882.7783,mobile,"Meridian, Idaho",No,927.2640753,0.240788634,1
292889.7271,mobile,"Meridian, Idaho",No,795.7386787,0.328115082,1
292887.0792,web,"Meridian, Idaho",No,0,0,0
292895.6868,gender,"Meridian, Idaho",No,540.5130626,0.243898048,0
292895.5316,gender,"Meridian, Idaho",No,483.1391996,0.23882269,0
292890.5307,web,"Meridian, Idaho",No,0,0,0
292902.3261,gender,"Meridian, Idaho",No,483.8202054,0.29528777,0
292988.3796,university,University of Pennsylvania,I don't use Tinder,23.13435184,0.235850371,1
293289,university,Tufts University,Yes,3,0.429,0
292893.3998,gender,"Meridian, Idaho",No,482.1957686,0.217598092,0
292887.8166,web,"Meridian, Idaho",No,0,0,0
292882.5599,mobile,"Meridian, Idaho",No,796.7745509,0.228648161,1
292888.9911,web,"Meridian, Idaho",No,0,0,0
292896.8671,mobile,"Meridian, Idaho",No,873.1528687,0.432679617,1
292894.0744,gender,"Meridian, Idaho",No,499.3974713,0.225355722,0
292902.1405,gender,"Meridian, Idaho",No,524.3081957,0.306978294,0
292890.4249,web,"Meridian, Idaho",No,0,0,0
293080.6949,university,University of Oregon,Yes,0,0,1
293014.8443,university,University of Oregon,Yes,2.153694305,0.139608855,1
292887.718,web,"Meridian, Idaho",No,0,0,0
292889.0584,web,"Meridian, Idaho",No,0,0,0
292888.6143,web,"Meridian, Idaho",No,0,0,0
292883,mobile,Mobile respondents,No,1969,0.511,0
292893.822,gender,"Meridian, Idaho",No,492.9603412,0.222452703,0
292898.7489,gender,"Meridian, Idaho",No,671.4993633,0.358685448,0
292900.1892,gender,"Meridian, Idaho",No,812.3558922,0.474900833,1
293405,university,Skidmore College,No,1,1,1
292888.4453,web,"Meridian, Idaho",No,0,0,0
292882.5079,mobile,"Meridian, Idaho",No,1680.613947,0.436196792,0
292882.7291,mobile,"Meridian, Idaho",No,923.658474,0.239853393,1
292888.8583,web,"Meridian, Idaho",No,0,0,0
292888.7961,web,"Meridian, Idaho",No,0,0,0
292887.9126,web,"Meridian, Idaho",No,0,0,0
292882.5316,mobile,"Meridian, Idaho",No,796.7786434,0.228255194,1
292888.4064,web,"Meridian, Idaho",No,0,0,0
293231.7223,university,Williams College,I don't use Tinder,1.595683637,0.425539545,1
293314.4309,university,University of Pittsburgh,I don't use Tinder,0.392954939,0.035758899,1
292888.7152,web,"Meridian, Idaho",No,0,0,0
293601,university,"University of Wisconsin, Eau Claire",Yes,1,1,1
292895.9093,gender,"Meridian, Idaho",No,484.800827,0.242674644,0
293475,university,University of Wisconsin-Whitewater,Yes,2,0.4,0
292895.9155,gender,"Meridian, Idaho",No,546.346434,0.246528784,0
292882.35,mobile,"Meridian, Idaho",No,895.8861605,0.232649653,1
292899.3173,gender,"Meridian, Idaho",No,828.8691191,0.461889783,1
292886.7543,mobile,"Meridian, Idaho",No,796.1683284,0.286859097,1
293470.123,university,Union College,Yes,0.093581913,0.093581913,1
292888.6758,web,"Meridian, Idaho",No,0,0,0
292887.4416,web,"Meridian, Idaho",No,0,0,0
292888.0054,web,"Meridian, Idaho",No,0,0,0
292882.7323,mobile,"Meridian, Idaho",No,923.8916926,0.239913886,1
292901.8923,gender,"Meridian, Idaho",No,511.1262662,0.303701799,0
292884.8173,mobile,"Meridian, Idaho",No,1076.619808,0.27952937,1
292896.679,gender,"Meridian, Idaho",No,381.8635916,0.203802407,0
292901.6275,gender,"Meridian, Idaho",No,509.9609406,0.301000362,0
292884.3317,mobile,"Meridian, Idaho",No,1383.709836,0.359184121,0
292882.52,mobile,"Meridian, Idaho",No,1687.69624,0.438033837,0
293397,university,Colorado State University,Yes,0,0,1
292888.7477,web,"Meridian, Idaho",No,0,0,0
293460,university,University of Buffalo,Yes,0,0,1
292890.0348,web,"Meridian, Idaho",No,0,0,0
293111,university,University of Maine,No,3,0.75,0
292897.6672,mobile,"Meridian, Idaho",No,794.5910881,0.438309481,1
292882.0913,mobile,"Meridian, Idaho",No,876.9368174,0.227734465,1
293085,university,Wesleyan University,Yes,0,0,0
292899.1764,gender,"Meridian, Idaho",No,695.3346484,0.383055156,0
292997.3326,university,University of Southern California,No,3.036960294,0.430007168,1
292897.3753,gender,"Meridian, Idaho",No,594.9236795,0.28039282,0
292884.4558,mobile,"Meridian, Idaho",No,1329.186309,0.3450415,0
292887.0634,web,"Meridian, Idaho",No,0,0,0
292890.8631,gender,"Meridian, Idaho",No,1090.45617,0.386415488,0
292898.0951,gender,"Meridian, Idaho",No,635.0513382,0.321420202,0
292896.0353,gender,"Meridian, Idaho",No,891.0259815,0.412915343,1
292895.0036,gender,"Meridian, Idaho",No,480.8160302,0.233437161,0
293773,university,University of Florida,I don't use Tinder,0,0,0
292887.1281,web,"Meridian, Idaho",No,0,0,0
293285,university,Purdue University,No,13,0.5,1
292897.6079,mobile,"Meridian, Idaho",No,794.599654,0.437486955,1
292884.9892,mobile,"Meridian, Idaho",No,1089.207958,0.282794556,1
292900.0792,gender,"Meridian, Idaho",No,503.1483684,0.285207581,0
292901.6302,gender,"Meridian, Idaho",No,509.9729951,0.301028307,0
292890.4551,web,"Meridian, Idaho",No,0,0,0
292896.0407,mobile,"Meridian, Idaho",No,888.2525568,0.422256995,1
293463.3289,university,Skidmore College,No,2.426169913,1,1
292901.0865,gender,"Meridian, Idaho",No,534.4972049,0.29714063,0
293085.2225,university,Vanderbilt University,No,56.19713878,0.612738997,1
292890.9525,web,"Meridian, Idaho",No,0,0,0
293263,university,University of Arizona,I don't use Tinder,3,0.273,0
292887.9062,web,"Meridian, Idaho",No,0,0,0
292884.8712,mobile,"Meridian, Idaho",No,1080.563839,0.280552395,1
293307,university,United States Naval Academy,Yes,0,0,0
292887.7983,web,"Meridian, Idaho",No,0,0,0
293261.3749,university,University of Washington,No,2.354163148,0.72916737,1
293057,university,University of Michigan,No,49,0.57,0
292901.2411,gender,"Meridian, Idaho",No,533.0023753,0.298583913,0
292889.2669,web,"Meridian, Idaho",No,0,0,0
292881.192,mobile,"Meridian, Idaho",No,909.5308048,0.236188878,0
292883.1733,mobile,"Meridian, Idaho",No,796.6858979,0.237160839,1
293067,university,University of Southern California,Yes,1,0.1,0
292900.0589,gender,"Meridian, Idaho",No,744.5363858,0.433360072,0
292881.9262,mobile,"Meridian, Idaho",No,1339.726243,0.347775408,0
292889.1554,web,"Meridian, Idaho",No,0,0,0
292881.5613,mobile,"Meridian, Idaho",No,838.1125933,0.217664017,1
292896.1094,gender,"Meridian, Idaho",No,551.2888909,0.248757735,0
292882.9026,mobile,"Meridian, Idaho",No,1911.934973,0.49619815,0
292889.2092,web,"Meridian, Idaho",No,0,0,0
292881.437,mobile,"Meridian, Idaho",No,1053.105909,0.273430202,0
293579,university,Pepperdine University,No,2,1,0
292885.3245,mobile,"Meridian, Idaho",No,1084.070478,0.287092877,1
292987.3363,university,University of Pennsylvania,I don't use Tinder,12.22420957,0.113073939,1
292894.2581,gender,"Meridian, Idaho",No,504.0813071,0.22746804,0
292887.5964,web,"Meridian, Idaho",No,0,0,0
292894.6588,mobile,"Meridian, Idaho",No,913.5043118,0.404826868,1
292890.8842,web,"Meridian, Idaho",No,0,0,0
293675.5636,university,Whatsgoodly University,I don't use Tinder,1,0.217415431,1
292890.7739,web,"Meridian, Idaho",No,0,0,0
292888.7449,gender,"Meridian, Idaho",No,1029.097571,0.304126408,1
292897.6163,gender,"Meridian, Idaho",No,568.0420702,0.264752484,0
293670.0212,university,University of Kansas,No,0.042549144,0.042549144,1
292887.9702,web,"Meridian, Idaho",No,0,0,0
293093,university,University of Texas,No,35,0.479,0
293673,university,Syracuse University,Yes,4,0.444,0
292898.3322,gender,"Meridian, Idaho",No,963.7395264,0.505230188,0
292895.3828,gender,"Meridian, Idaho",No,532.7607343,0.2404019,0
292898.6134,gender,"Meridian, Idaho",No,334.4720105,0.198966532,0
293605,university,"University of Wisconsin, Eau Claire",I don't use Tinder,0,0,0
293267,university,Texas Christian University,No,8,0.308,0
292888.1666,web,"Meridian, Idaho",No,0,0,0
292887.9919,web,"Meridian, Idaho",No,0,0,0
292883.9723,mobile,"Meridian, Idaho",No,1014.723423,0.263474335,1
293597,university,University of Connecticut,No,3,0.375,0
293182.1532,university,University of Washington,No,6.188182396,0.527219413,1
292890.0121,web,"Meridian, Idaho",No,0,0,0
292884.3482,mobile,"Meridian, Idaho",No,1042.254353,0.270615464,1
292890.4699,web,"Meridian, Idaho",No,0,0,0
292881.3954,mobile,"Meridian, Idaho",No,825.959484,0.214511675,1
293523,university,Auburn University,Yes,0,0,0
292887.8232,web,"Meridian, Idaho",No,0,0,0
292882.5485,mobile,"Meridian, Idaho",No,910.4300413,0.236422127,1
293740.3221,university,University of Tampa,I don't use Tinder,0.56921076,0.056921076,1
292901.6136,gender,"Meridian, Idaho",No,529.402063,0.302060077,0
292899.2401,gender,"Meridian, Idaho",No,499.4562521,0.276648584,0
292896.8049,gender,"Meridian, Idaho",No,1059.191028,0.515666219,0
293607,university,University of Delaware,Yes,1,0.25,0
292902.6468,gender,"Meridian, Idaho",No,519.4144764,0.311703264,0
292882.2702,mobile,"Meridian, Idaho",No,1541.323328,0.400066802,0
292898.2918,mobile,"Meridian, Idaho",No,847.1196732,0.450649136,1
292894.57,mobile,"Meridian, Idaho",No,915.1280652,0.403706066,1
293659.4584,university,University of Delaware,No,3.975671189,0.397567119,1
292898.3844,gender,"Meridian, Idaho",No,960.4758649,0.504873361,0
293235,university,Loyola Marymount University,Yes,0,0,0
292883.9123,mobile,"Meridian, Idaho",No,1568.052442,0.406999951,0
292885.5136,mobile,"Meridian, Idaho",No,1080.615356,0.289477789,1
292890.3082,web,"Meridian, Idaho",No,0,0,0
292881.9896,mobile,"Meridian, Idaho",No,869.4878354,0.225802305,1
292898.3296,gender,"Meridian, Idaho",No,648.1266929,0.334788726,0
292893.1836,gender,"Meridian, Idaho",No,472.8078541,0.214872753,0
292897.4912,gender,"Meridian, Idaho",No,361.9651768,0.201771957,0
292900.3529,gender,"Meridian, Idaho",No,809.2549858,0.47734409,1
292898.8016,gender,"Meridian, Idaho",No,934.3970414,0.502022077,0
293161,university,Yale University,I don't use Tinder,0,0,1
292882.3968,mobile,"Meridian, Idaho",No,1615.5264,0.419314015,0
292889.3761,web,"Meridian, Idaho",No,0,0,0
292902.1853,gender,"Meridian, Idaho",No,477.0970079,0.291169371,0
292895.7661,gender,"Meridian, Idaho",No,1124.116759,0.522764766,0
293393,university,University of Minnesota,No,1,0.25,0
293433,university,Florida State University,Yes,0,0,1
293209,university,Butler University,I don't use Tinder,17,0.25,1
293013.2519,university,University of Miami,I don't use Tinder,22.39546474,0.223146097,1
293137,university,University of Mississippi,I don't use Tinder,0,0,1
292899.8766,mobile,"Meridian, Idaho",No,818.1601,0.4706386,1
293061.8241,university,University of Southern California,No,40.62806102,0.601052614,1
292988.9987,university,University of Oregon,Yes,1.499973702,0.316509651,1
293353,university,Lehigh University,I don't use Tinder,1,0.333,0
292889.7537,gender,"Meridian, Idaho",No,1068.588264,0.348446253,0
292891.3574,mobile,"Meridian, Idaho",No,973.8315605,0.363185739,1
292898.1978,mobile,"Meridian, Idaho",No,848.8361914,0.449464302,1
292899.7401,gender,"Meridian, Idaho",No,547.5121196,0.284574505,0
293433.2737,university,Union College,Yes,0,0,1
293313,university,"University of California, Santa Cruz",Yes,2,0.667,1
292887.4655,web,"Meridian, Idaho",No,0,0,0
292890.6966,web,"Meridian, Idaho",No,0,0,0
292883.5071,mobile,"Meridian, Idaho",No,980.647725,0.254635587,1
292890.6142,web,"Meridian, Idaho",No,0,0,0
292888.2641,web,"Meridian, Idaho",No,0,0,0
292895.436,gender,"Meridian, Idaho",No,534.1168387,0.241013476,0
292889.9653,web,"Meridian, Idaho",No,0,0,0
292890.64,web,"Meridian, Idaho",No,0,0,0
292898.9892,gender,"Meridian, Idaho",No,684.8957724,0.372382225,0
292899.0107,gender,"Meridian, Idaho",No,325.5113206,0.198313217,0
292897.7292,gender,"Meridian, Idaho",No,1001.427545,0.509350745,0
292888.7917,web,"Meridian, Idaho",No,0,0,0
293125,university,University of North Carolina,I don't use Tinder,3,0.25,1
292889.4831,web,"Meridian, Idaho",No,0,0,0
292895.036,gender,"Meridian, Idaho",No,480.9585423,0.23376753,0
292887.2912,web,"Meridian, Idaho",No,0,0,0
292881.1553,mobile,"Meridian, Idaho",No,888.0081653,0.230606214,0
292888.8623,web,"Meridian, Idaho",No,0,0,0
292888.7634,web,"Meridian, Idaho",No,0,0,0
292893.0357,gender,"Meridian, Idaho",No,472.910989,0.213410838,0
292888.8073,web,"Meridian, Idaho",No,0,0,0
293670.8481,university,"Westport, CT",Yes,2.179324739,0.311098607,1
292895.0988,gender,"Meridian, Idaho",No,525.5204769,0.237136686,0
292892.4665,gender,"Meridian, Idaho",No,1122.061616,0.441292008,0
293205,university,Butler University,Yes,7,0.103,0
293319,university,Rice University ,Yes,1,0.167,0
292887.2754,web,"Meridian, Idaho",No,0,0,0
292883.3437,mobile,"Meridian, Idaho",No,1817.941126,0.471817493,0
292881.4072,mobile,"Meridian, Idaho",No,1035.629192,0.268896992,0
292900.4795,gender,"Meridian, Idaho",No,540.3650809,0.291475094,0
292895.8909,gender,"Meridian, Idaho",No,1116.320717,0.521912398,0
293257.5388,university,Williams College,I don't use Tinder,2.985032279,0.250538838,1
293187,university,University of Washington,Yes,0,0,0
292898.2334,gender,"Meridian, Idaho",No,562.0771533,0.270511714,0
292897.5148,gender,"Meridian, Idaho",No,491.8651598,0.259051052,0
292882.7681,mobile,"Meridian, Idaho",No,926.5164419,0.240594708,1
292888.4782,web,"Meridian, Idaho",No,0,0,0
292887.3019,web,"Meridian, Idaho",No,0,0,0
292901.8495,gender,"Meridian, Idaho",No,510.9378833,0.303265093,0
292884.5135,mobile,"Meridian, Idaho",No,1054.363141,0.27375631,1
292890.6433,mobile,"Meridian, Idaho",No,986.8794437,0.354179385,1
292981,university,Santa Clara University,I don't use Tinder,1,0.2,0
293301,university,Quinnipiac University,Yes,0,0,1
292889.2448,mobile,"Meridian, Idaho",No,1012.434342,0.336540012,1
292889.0661,web,"Meridian, Idaho",No,0,0,0
292898.1946,mobile,"Meridian, Idaho",No,848.8950214,0.449423695,1
292891,web,Web-based respondents,I don't use Tinder,0,0,0
292885.5749,mobile,"Meridian, Idaho",No,796.3387882,0.27049114,1
292890.7376,web,"Meridian, Idaho",No,0,0,0
292889.7304,web,"Meridian, Idaho",No,0,0,0
293585,university,Providence College,No,1,1,1
292899,gender,Female respondents,Yes,325,0.198,0
292898.2087,gender,"Meridian, Idaho",No,494.918491,0.266129229,0
292890.769,web,"Meridian, Idaho",No,0,0,0
293533,university,Gonzaga University,I don't use Tinder,0,0,0
293081,university,Vanderbilt University,No,63,0.643,1
292889.179,web,"Meridian, Idaho",No,0,0,0
292896.3687,gender,"Meridian, Idaho",No,884.7113538,0.417890744,1
292889.7822,web,"Meridian, Idaho",No,0,0,0
292883.8073,mobile,"Meridian, Idaho",No,1002.631104,0.260337761,1
292895.1055,gender,"Meridian, Idaho",No,420.4145152,0.207736175,0
293539,university,Washington State University,I don't use Tinder,6,0.231,0
292889.6764,gender,"Meridian, Idaho",No,1011.455151,0.318027168,1
292893.3738,gender,"Meridian, Idaho",No,481.5328646,0.217299135,0
292883.1417,mobile,"Meridian, Idaho",No,1906.705465,0.494841691,0
292893.1083,gender,"Meridian, Idaho",No,474.7610364,0.214245173,0
292902.5938,gender,"Meridian, Idaho",No,519.9268721,0.311208537,0
292889.5654,web,"Meridian, Idaho",No,0,0,0
292898.3386,gender,"Meridian, Idaho",No,963.3389648,0.505186393,0
292889.9062,web,"Meridian, Idaho",No,0,0,0
292901.4321,gender,"Meridian, Idaho",No,531.1564058,0.300366229,0
293315,university,"University of California, Santa Cruz",No,1,0.333,0
292913,university,Cornell University,No,95,0.492,1
293277,university,Columbia University,Yes,2,0.333,1
293334.7915,university,University of Pittsburgh,I don't use Tinder,1.120656991,0.200677205,1
292883.3879,mobile,"Meridian, Idaho",No,971.9133813,0.252370024,1
292895.863,gender,"Meridian, Idaho",No,1118.063988,0.522102996,0
292884.7172,mobile,"Meridian, Idaho",No,1069.282385,0.277626148,1
292900.6746,gender,"Meridian, Idaho",No,803.1628023,0.482144224,1
